	mean.x	mean.y	mean.diff	pvalue	logFC
MAR00362	0.66810098	0.68943068	-0.0213297	0.03589086	-0.0453393257063359
MAR00363	1.32862924	1.35144879	-0.02281954	0.03012588	-0.024568275146221
MAR00364	1.32869842	1.35152	-0.02282157	0.03010063	-0.0245691737519707
MAR00365	0.66316933	0.68452071	-0.02135138	0.03607852	-0.0457169033437103
MAR00366	0.66802841	0.68935889	-0.02133047	0.0358771	-0.0453458068505301
MAR00367	1.32862924	1.35144879	-0.02281954	0.03012588	-0.024568275146221
MAR00368	1.32863352	1.35145335	-0.02281982	0.03012216	-0.0245684955770421
MAR00369	0.36760102	0.38889065	-0.02128963	0.02387138	-0.0812237790884879
MAR00370	0.6679584	0.68928962	-0.02133122	0.03586384	-0.0453520345408038
MAR00371	1.32862924	1.35144879	-0.02281954	0.03012588	-0.024568275146221
MAR00372	1.32863352	1.35145335	-0.02281982	0.03012216	-0.0245684955770421
MAR00373	3.00896196	3.01798489	-0.009022929	0.1810647	-0.00431971491189228
MAR00374	0.6679584	0.68928962	-0.02133122	0.03586384	-0.0453520345408038
MAR00375	1.32862924	1.35144879	-0.02281954	0.03012588	-0.024568275146221
MAR00376	1.33012516	1.35297311	-0.02284796	0.03007235	-0.0245711618633552
MAR00377	0.64738259	0.668526	-0.02114341	0.04290783	-0.0463651022246504
MAR00378	0.66830712	0.68963461	-0.0213275	0.03592999	-0.0453209349009598
MAR00379	1.32862966	1.35144879	-0.02281913	0.03012892	-0.0245678190883508
MAR00380	1.32863701	1.35145694	-0.02281993	0.03012059	-0.024568538339189
MAR00381	0.3525124	0.37405089	-0.02153849	0.02137903	-0.0855605568360547
MAR00382	0.6679584	0.68928962	-0.02133122	0.03586384	-0.0453520345408038
MAR00383	1.32862924	1.35144879	-0.02281954	0.03012588	-0.024568275146221
MAR00384	1.32863352	1.35145335	-0.02281982	0.03012216	-0.0245684955770421
MAR00385	0.37367155	0.39506132	-0.02138977	0.02145503	-0.0803058742972843
MAR00386	0.6679584	0.68928962	-0.02133122	0.03586384	-0.0453520345408038
MAR00387	1.32862924	1.35144879	-0.02281954	0.03012588	-0.024568275146221
MAR00388	1.32864055	1.35146054	-0.02281999	0.03011966	-0.02456853748404
MAR00389	0.37463309	0.39555318	-0.02092009	0.02929031	-0.0783933370370601
MAR00390	0.6679584	0.68928962	-0.02133122	0.03586384	-0.0453520345408038
MAR00391	1.32862924	1.35144879	-0.02281954	0.03012588	-0.024568275146221
MAR00392	1.32863352	1.35145335	-0.02281982	0.03012216	-0.0245684955770421
MAR00393	0.38048957	0.40202112	-0.02153155	0.02353354	-0.0794143876958798
MAR00394	0.6679584	0.68928962	-0.02133122	0.03586384	-0.0453520345408038
MAR00395	1.32862924	1.35144879	-0.02281954	0.03012588	-0.024568275146221
MAR00396	1.33063908	1.35347269	-0.02283361	0.02842387	-0.0245464670772558
MAR00397	2.20692686	2.23446161	-0.02753475	0.0547833	-0.0178884402877603
MAR00398	0.67041061	0.69171526	-0.02130466	0.03633186	-0.045133302728512
MAR00399	1.32922909	1.35208239	-0.0228533	0.03060878	-0.0245932941630053
MAR00400	1.3288301	1.35165207	-0.02282197	0.03007878	-0.0245671759587693
MAR00401	2.20692686	2.23446161	-0.02753475	0.0547833	-0.0178884402877603
MAR00402	0.66799022	0.6893211	-0.02133088	0.03586987	-0.0453491961856506
MAR00403	1.32862924	1.35144879	-0.02281954	0.03012588	-0.024568275146221
MAR00404	1.3288778	1.3517019	-0.0228241	0.03006931	-0.0245685749747981
MAR00405	2.20692686	2.23446161	-0.02753475	0.0547833	-0.0178884402877603
MAR00406	0.66822703	0.68955538	-0.02132835	0.03591477	-0.0453280816772189
MAR00407	1.32862924	1.35144879	-0.02281954	0.03012588	-0.024568275146221
MAR00408	3.03092131	3.0473326	-0.01641129	0.5649298	-0.00779057426106624
MAR00409	2.20692686	2.23446161	-0.02753475	0.0547833	-0.0178884402877603
MAR00410	0.6693335	0.69064946	-0.02131597	0.03613201	-0.04522843200592
MAR00411	1.32869773	1.35151321	-0.02281548	0.03021742	-0.0245626748720518
MAR00412	1.32996599	1.35279861	-0.02283263	0.03015676	-0.0245577290111699
MAR00413	0.66689459	0.68825473	-0.02136014	0.03569196	-0.0454838740478523
MAR00414	0.66797126	0.68930234	-0.02133108	0.03586627	-0.0453508819725015
MAR00415	1.32862966	1.35144879	-0.02281913	0.03012892	-0.0245678190883508
MAR00416	1.32863352	1.35145335	-0.02281982	0.03012216	-0.0245684955770421
MAR00417	0.38052121	0.40206122	-0.02154	0.02342372	-0.0794383197875638
MAR00418	0.6679584	0.68928962	-0.02133122	0.03586384	-0.0453520345408038
MAR00419	1.32862924	1.35144879	-0.02281954	0.03012588	-0.024568275146221
MAR00420	1.32863352	1.35145335	-0.02281982	0.03012216	-0.0245684955770421
MAR00421	3.35558446	3.3639225	-0.008338046	0.1758801	-0.00358039814659042
MAR00422	0.6679584	0.68928962	-0.02133122	0.03586384	-0.0453520345408038
MAR00423	1.32862924	1.35144879	-0.02281954	0.03012588	-0.024568275146221
MAR00424	1.32867143	1.3514923	-0.02282087	0.03010925	-0.0245689106999688
MAR00425	0.31435222	0.33553102	-0.0211788	0.02026366	-0.0940641987541958
MAR00426	0.66800168	0.68933244	-0.02133076	0.03587204	-0.0453481791447674
MAR00427	1.32862924	1.35144879	-0.02281954	0.03012588	-0.024568275146221
MAR00428	1.32863585	1.35145568	-0.02281984	0.0301191	-0.0245684528565892
MAR00429	0.45704915	0.47998048	-0.02293134	0.02041882	-0.070626417355511
MAR00430	0.6679584	0.68928962	-0.02133122	0.03586384	-0.0453520345408038
MAR00431	1.32879784	1.35161826	-0.02282042	0.03068387	-0.0245661128972984
MAR00432	1.32863336	1.35145317	-0.02281981	0.03012162	-0.0245684771603628
MAR00433	0.54022189	0.56249119	-0.0222693	0.02389473	-0.0582784007498498
MAR00434	0.6679584	0.68928962	-0.02133122	0.03586384	-0.0453520345408038
MAR00435	1.32862924	1.35144879	-0.02281954	0.03012588	-0.024568275146221
MAR00436	1.32863352	1.35145335	-0.02281982	0.03012216	-0.0245684955770421
MAR00437	0.66732453	0.68865852	-0.02133399	0.03586443	-0.0454002452722543
MAR00438	0.6679584	0.68928962	-0.02133122	0.03586384	-0.0453520345408038
MAR00439	1.32862924	1.35144879	-0.02281954	0.03012588	-0.024568275146221
MAR00440	8.65458406	8.64168138	0.01290268	0.05871437	0.00215244567883014
MAR00441	0.47703299	0.49086499	-0.013832	0.04448551	-0.0412372313019018
MAR00443	3.46626376	3.5134042	-0.04714044	0.3810182	-0.019488122797941
MAR00444	3.87795507	4.15128531	-0.2733302	0.04851687	-0.098262000582632
MAR00445	4.03564796	4.09996429	-0.06431634	0.3436848	-0.0228110142374686
MAR00446	0.38670755	0.41453256	-0.02782501	0.03267955	-0.100242492951334
MAR00448	0.37533418	0.40699416	-0.03165998	0.01551558	-0.116832417291594
MAR00449	0.5275345	0.5553287	-0.0277942	0.05059072	-0.0740765108355603
MAR00450	0.40357215	0.42616647	-0.02259432	0.03640695	-0.0785904696409127
MAR00451	3.82320923	3.83382043	-0.01061119	0.8647353	-0.0039986094079968
MAR00452	4.21607608	4.25567108	-0.03959499	0.1501939	-0.0134857485730762
MAR00453	0.39819596	0.42021804	-0.02202208	0.05267815	-0.0776595144769392
MAR00454	0.40141666	0.42346304	-0.02204638	0.05267447	-0.0771355620011114
MAR00455	0.49524475	0.51771954	-0.02247479	0.1350223	-0.0640290886144366
MAR00456	0.53376313	0.5565423	-0.02277916	0.07585335	-0.06029168985864
MAR00457	1.32294321	1.34222654	-0.01928333	0.1485464	-0.0208770567306692
MAR00458	0.45404069	0.47921725	-0.02517656	0.04545096	-0.0778582465410826
MAR00459	0.45404069	0.47921725	-0.02517656	0.04545096	-0.0778582465410826
MAR00460	0.45404069	0.47921725	-0.02517656	0.04545096	-0.0778582465410826
MAR00461	0.51964167	0.53586371	-0.01622203	0.04269467	-0.0443489915654882
MAR00462	0.23889076	0.25853034	-0.01963958	0.03626061	-0.113982545703387
MAR00464	3.03816443	3.03799429	0.0001701413	0.3331701	8.07945103584158e-05
MAR00465	3.82320923	3.83382043	-0.01061119	0.8647353	-0.0039986094079968
MAR00466	0.21600878	0.23665634	-0.02064755	0.03349117	-0.131703618173136
MAR00467	0.24477292	0.26622069	-0.02144777	0.03069229	-0.121178741266467
MAR00468	0.40011782	0.42051648	-0.02039866	0.03619368	-0.0717374574141462
MAR00469	1.22667385	1.24559575	-0.0189219	0.02874699	-0.0220842131036928
MAR00470	0.40011782	0.42051648	-0.02039866	0.03619368	-0.0717374574141462
MAR00476	0.27703697	0.30109185	-0.02405487	0.01059921	-0.120125143766838
MAR00477	0.39814865	0.41932904	-0.02118039	0.0336748	-0.0747755794208422
MAR00478	0.6803536	0.70922334	-0.02886974	0.05321947	-0.0599552622134796
MAR00479	0.67883212	0.7083149	-0.02948279	0.05246654	-0.0613360610506733
MAR00481	0.52632941	0.55042748	-0.02409806	0.07972708	-0.0645864867939536
MAR00482	0.53378244	0.56371734	-0.02993489	0.04259458	-0.0787201001090807
MAR00483	0.59414121	0.62591924	-0.03177802	0.04209263	-0.0751706654395804
MAR00486	0.43677971	0.45713194	-0.02035223	0.04978474	-0.0657047847673
MAR00487	0.43677971	0.45713194	-0.02035223	0.04978474	-0.0657047847673
MAR00488	0.43677971	0.45713194	-0.02035223	0.04978474	-0.0657047847673
MAR00489	0.43677971	0.45713194	-0.02035223	0.04978474	-0.0657047847673
MAR00490	0.43677971	0.45713194	-0.02035223	0.04978474	-0.0657047847673
MAR00491	0.43677971	0.45713194	-0.02035223	0.04978474	-0.0657047847673
MAR00492	0.43677971	0.45713194	-0.02035223	0.04978474	-0.0657047847673
MAR00493	0.43677971	0.45713194	-0.02035223	0.04978474	-0.0657047847673
MAR00494	0.43677971	0.45713194	-0.02035223	0.04978474	-0.0657047847673
MAR00495	0.40011782	0.42051648	-0.02039866	0.03619368	-0.0717374574141462
MAR00496	0.43677971	0.45713194	-0.02035223	0.04978474	-0.0657047847673
MAR00497	0.43677971	0.45713194	-0.02035223	0.04978474	-0.0657047847673
MAR00498	0.43677971	0.45713194	-0.02035223	0.04978474	-0.0657047847673
MAR00499	0.43677971	0.45713194	-0.02035223	0.04978474	-0.0657047847673
MAR00500	0.43677971	0.45713194	-0.02035223	0.04978474	-0.0657047847673
MAR00501	0.43677971	0.45713194	-0.02035223	0.04978474	-0.0657047847673
MAR00502	0.44086242	0.461732	-0.02086958	0.04640576	-0.0667272168154496
MAR00503	0.43677971	0.45713194	-0.02035223	0.04978474	-0.0657047847673
MAR00504	0.43677971	0.45713194	-0.02035223	0.04978474	-0.0657047847673
MAR00505	0.43677971	0.45713194	-0.02035223	0.04978474	-0.0657047847673
MAR00506	0.43677971	0.45713194	-0.02035223	0.04978474	-0.0657047847673
MAR00507	0.43677971	0.45713194	-0.02035223	0.04978474	-0.0657047847673
MAR00508	0.43677971	0.45713194	-0.02035223	0.04978474	-0.0657047847673
MAR00509	0.43677971	0.45713194	-0.02035223	0.04978474	-0.0657047847673
MAR00510	0.43677971	0.45713194	-0.02035223	0.04978474	-0.0657047847673
MAR00511	0.43677971	0.45713194	-0.02035223	0.04978474	-0.0657047847673
MAR00512	0.43677971	0.45713194	-0.02035223	0.04978474	-0.0657047847673
MAR00513	0.43677971	0.45713194	-0.02035223	0.04978474	-0.0657047847673
MAR00514	0.43677971	0.45713194	-0.02035223	0.04978474	-0.0657047847673
MAR00515	0.43677971	0.45713194	-0.02035223	0.04978474	-0.0657047847673
MAR00516	0.43677971	0.45713194	-0.02035223	0.04978474	-0.0657047847673
MAR00517	0.43677971	0.45713194	-0.02035223	0.04978474	-0.0657047847673
MAR00518	0.43677971	0.45713194	-0.02035223	0.04978474	-0.0657047847673
MAR00519	0.43677971	0.45713194	-0.02035223	0.04978474	-0.0657047847673
MAR00520	0.43677971	0.45713194	-0.02035223	0.04978474	-0.0657047847673
MAR00521	0.43677971	0.45713194	-0.02035223	0.04978474	-0.0657047847673
MAR00522	0.43677971	0.45713194	-0.02035223	0.04978474	-0.0657047847673
MAR00523	0.43677971	0.45713194	-0.02035223	0.04978474	-0.0657047847673
MAR00524	0.43677971	0.45713194	-0.02035223	0.04978474	-0.0657047847673
MAR00525	0.43677971	0.45713194	-0.02035223	0.04978474	-0.0657047847673
MAR00526	0.43677971	0.45713194	-0.02035223	0.04978474	-0.0657047847673
MAR00527	0.43677971	0.45713194	-0.02035223	0.04978474	-0.0657047847673
MAR00528	0.43677971	0.45713194	-0.02035223	0.04978474	-0.0657047847673
MAR00529	0.43677971	0.45713194	-0.02035223	0.04978474	-0.0657047847673
MAR00530	0.43677971	0.45713194	-0.02035223	0.04978474	-0.0657047847673
MAR00531	0.43677971	0.45713194	-0.02035223	0.04978474	-0.0657047847673
MAR00532	0.43677971	0.45713194	-0.02035223	0.04978474	-0.0657047847673
MAR00533	0.43677971	0.45713194	-0.02035223	0.04978474	-0.0657047847673
MAR00534	0.43677971	0.45713194	-0.02035223	0.04978474	-0.0657047847673
MAR00535	0.43677971	0.45713194	-0.02035223	0.04978474	-0.0657047847673
MAR00536	0.43677971	0.45713194	-0.02035223	0.04978474	-0.0657047847673
MAR00537	0.43677971	0.45713194	-0.02035223	0.04978474	-0.0657047847673
MAR00538	0.43903971	0.45939662	-0.02035691	0.04950694	-0.0653888084828026
MAR00539	0.43677971	0.45713194	-0.02035223	0.04978474	-0.0657047847673
MAR00540	0.43677971	0.45713194	-0.02035223	0.04978474	-0.0657047847673
MAR00541	0.43677971	0.45713194	-0.02035223	0.04978474	-0.0657047847673
MAR00542	0.43677971	0.45713194	-0.02035223	0.04978474	-0.0657047847673
MAR00543	0.43677971	0.45713194	-0.02035223	0.04978474	-0.0657047847673
MAR00544	0.43677971	0.45713194	-0.02035223	0.04978474	-0.0657047847673
MAR00553	0.40011782	0.42051648	-0.02039866	0.03619368	-0.0717374574141462
MAR00561	0.40011782	0.42051648	-0.02039866	0.03619368	-0.0717374574141462
MAR00562	4.31502929	4.31519459	-0.0001653034	0.9928949	-5.52656555853629e-05
MAR00563	4.31502929	4.31519459	-0.0001653034	0.9928949	-5.52656555853629e-05
MAR00565	5.73324583	5.74511866	-0.01187283	0.0211408	-0.00298455047076532
MAR00566	8.10695051	8.10954238	-0.002591869	0.7282575	-0.000461169755116961
MAR00567	7.98878647	7.99042529	-0.001638827	0.8313803	-0.000295924170817736
MAR00568	8.73499365	8.7359452	-0.0009515429	0.7805519	-0.000157151997302598
MAR00569	8.68786153	8.69623825	-0.008376716	0.2132243	-0.00139035710691954
MAR00571	7.88412634	7.89245854	-0.008332205	0.05934196	-0.00152388173090421
MAR00572	8.38177143	8.39360225	-0.01183082	0.08668636	-0.0020349195790238
MAR00573	8.10759339	8.11359219	-0.005998796	0.3647874	-0.00106705386768853
MAR00574	7.92441984	7.92795977	-0.003539936	0.1369441	-0.000644324658710807
MAR00575	7.88494257	7.8869364	-0.001993831	0.8006656	-0.00036476169696338
MAR00576	8.11969067	8.13901855	-0.01932788	0.0527196	-0.00343006931051069
MAR00577	8.00745931	8.01261018	-0.005150867	0.4237717	-0.000927728168217505
MAR00578	0.49629999	0.51885741	-0.02255742	0.02580922	-0.064125692689655
MAR00579	0.49629999	0.51885741	-0.02255742	0.02580922	-0.064125692689655
MAR00580	0.49629999	0.51885741	-0.02255742	0.02580922	-0.064125692689655
MAR00581	0.49629999	0.51885741	-0.02255742	0.02580922	-0.064125692689655
MAR00582	0.49629999	0.51885741	-0.02255742	0.02580922	-0.064125692689655
MAR00583	8.28968672	8.29913257	-0.009445854	0.01009852	-0.00164297195436937
MAR00584	0.49629999	0.51885741	-0.02255742	0.02580922	-0.064125692689655
MAR00585	1.12111901	1.14389477	-0.02277575	0.04449969	-0.0290149082776939
MAR00586	0.74458563	0.76478209	-0.02019645	0.1012482	-0.0386109646358332
MAR00587	0.74458563	0.76478209	-0.02019645	0.1012482	-0.0386109646358332
MAR00588	0.76988212	0.78878253	-0.01890041	0.01611066	-0.0349900337740969
MAR00589	0.60778676	0.62983989	-0.02205313	0.06769221	-0.0514198837768535
MAR00590	0.60778676	0.62983989	-0.02205313	0.06769221	-0.0514198837768535
MAR00591	0.60778676	0.62983989	-0.02205313	0.06769221	-0.0514198837768535
MAR00592	0.60641117	0.62845205	-0.02204088	0.06764356	-0.0515063452862505
MAR00593	0.60778676	0.62983989	-0.02205313	0.06769221	-0.0514198837768535
MAR00594	0.40011782	0.42051648	-0.02039866	0.03619368	-0.0717374574141462
MAR00595	1.12104217	1.14364951	-0.02260733	0.04517151	-0.0288044337736992
MAR00596	1.44394631	1.46775183	-0.02380553	0.02889368	-0.023590955697985
MAR00597	0.61639109	0.63837206	-0.02198096	0.06900949	-0.0505515019816084
MAR00598	0.59620175	0.61817526	-0.0219735	0.06726808	-0.0522153072317166
MAR00599	0.59641043	0.61841954	-0.02200911	0.06690434	-0.0522804167155031
MAR00600	0.60778676	0.62983989	-0.02205313	0.06769221	-0.0514198837768535
MAR00601	0.60778676	0.62983989	-0.02205313	0.06769221	-0.0514198837768535
MAR00602	0.40011782	0.42051648	-0.02039866	0.03619368	-0.0717374574141462
MAR00603	1.17081314	1.18800565	-0.01719251	0.1743346	-0.0210308551521325
MAR00604	2.04908173	2.04946694	-0.0003852126	0.9119977	-0.000271188951544954
MAR00605	1.10123312	1.12821433	-0.02698121	0.01006584	-0.0349212612503293
MAR00606	7.12112318	7.13205455	-0.01093137	0.01891296	-0.00221292916989758
MAR00607	0.6290414	0.65072951	-0.02168811	0.03830131	-0.0489030097635169
MAR00608	8.62962418	8.62094278	0.008681403	0.5394652	0.00145208140861219
MAR00609	6.83662105	6.84731535	-0.0106943	0.1369171	-0.00225499684680309
MAR00610	0.6290414	0.65072951	-0.02168811	0.03830131	-0.0489030097635169
MAR00611	8.38908151	8.40505623	-0.01597471	0.000421983	-0.00274460727085086
MAR00612	0.24479273	0.26623855	-0.02144582	0.03072962	-0.121158768692476
MAR00613	0.24479273	0.26623855	-0.02144582	0.03072962	-0.121158768692476
MAR00614	0.4389997	0.47035771	-0.03135801	0.006458871	-0.099538399005982
MAR00615	0.40264082	0.43648214	-0.03384132	0.006101959	-0.116429181710476
MAR00616	0.40264082	0.43648214	-0.03384132	0.006101959	-0.116429181710476
MAR00617	8.38605048	8.3996397	-0.01358922	0.003505141	-0.00233593070960083
MAR00618	7.91554038	7.91495043	0.0005899495	0.9306425	0.000107528938929517
MAR00619	8.46005198	8.49342966	-0.03337767	0.02300234	-0.0056807063765798
MAR00620	7.99221076	7.99349636	-0.0012856	0.8456265	-0.000232048383551944
MAR00621	7.87155898	7.87548424	-0.003925258	0.451387	-0.000719240199493133
MAR00622	0.33033797	0.36602833	-0.03569036	0.0002550625	-0.148012508402899
MAR00623	0.53443634	0.55565736	-0.02122102	0.06113233	-0.0561774251945351
MAR00624	8.37644486	8.39367105	-0.01722619	0.0002177247	-0.00296386116357738
MAR00625	1.74485735	1.7445424	0.0003149427	0.8031152	0.000260432645678771
MAR00626	7.77263999	7.78106482	-0.008424832	0.1725401	-0.00156290244652311
MAR00627	0.33020582	0.36591164	-0.03570582	0.0002524853	-0.148129761408837
MAR00628	8.27606471	8.28259227	-0.006527551	0.02943659	-0.0011374447746934
MAR00629	0.4816309	0.50340785	-0.02177695	0.05099365	-0.0637997595821268
MAR00630	1.10973186	1.13567096	-0.0259391	0.01108866	-0.0333337745994853
MAR00631	7.88287102	7.898436	-0.01556498	0.00470147	-0.00284583865081034
MAR00632	1.10962861	1.13590816	-0.02627955	0.009750492	-0.0337693045062633
MAR00633	0.39609279	0.4177316	-0.02163881	0.04548714	-0.0767378423045373
MAR00634	0.14244694	0.16524608	-0.02279913	0.01107665	-0.214191417766279
MAR00635	0.37114328	0.39296936	-0.02182608	0.04262134	-0.0824405819476807
MAR00636	1.38227328	1.42047849	-0.0382052	0.0128809	-0.0393341157655017
MAR00637	7.83476921	7.84036349	-0.005594276	0.2627157	-0.00102976357654735
MAR00638	0.62252281	0.6456915	-0.02316868	0.02552227	-0.0527183350444867
MAR00639	8.38919024	8.40511241	-0.01592217	0.0004207878	-0.00273555181900134
MAR00640	1.65327774	1.65902596	-0.005748216	0.09191543	-0.0050073529266799
MAR00641	0.94702312	1.00514996	-0.05812684	3.077733e-05	-0.0859392032977688
MAR00642	0.44044944	0.47173084	-0.0312814	0.006506416	-0.0989875029254323
MAR00643	1.11000955	1.13605111	-0.02604156	0.01097835	-0.0334556530613025
MAR00644	1.10739305	1.13344568	-0.02605262	0.01104198	-0.0335478794109304
MAR00645	0.44428593	0.470708	-0.02642207	0.01750937	-0.0833439191530177
MAR00646	0.44428593	0.470708	-0.02642207	0.01750937	-0.0833439191530177
MAR00647	0.28613002	0.31320359	-0.02707357	0.001157393	-0.130429879847615
MAR00648	1.38666655	1.42580909	-0.03914253	0.0119071	-0.0401599174887391
MAR00649	1.38821813	1.42739883	-0.03918071	0.01188707	-0.0401542194026034
MAR00650	8.39596542	8.4081643	-0.01219888	0.003020123	-0.00209463590977137
MAR00651	0.439027	0.47038356	-0.03135656	0.006474387	-0.0995279708670171
MAR00653	0.59245586	0.60875354	-0.01629768	0.08527974	-0.0391505844532989
MAR00654	0.59245586	0.60875354	-0.01629768	0.08527974	-0.0391505844532989
MAR00655	8.69038875	8.6918573	-0.00146855	0.2333944	-0.000243773998048885
MAR00656	8.27389343	8.28070821	-0.00681478	0.226231	-0.00118778453023606
MAR00657	0.59245586	0.60875354	-0.01629768	0.08527974	-0.0391505844532989
MAR00658	0.74459024	0.76478808	-0.02019784	0.1012359	-0.0386133319855378
MAR00659	6.90331593	6.90241241	0.0009035159	0.8790268	0.000188835212906304
MAR00660	0.40414891	0.43794182	-0.03379291	0.006176867	-0.115852265720448
MAR00661	8.40756862	8.40940183	-0.001833212	0.3721867	-0.000314535010244446
MAR00662	7.90660694	7.91058361	-0.003976673	0.6510227	-0.000725428727813134
MAR00663	0.47460555	0.49710505	-0.0224995	0.04584469	-0.066821788039176
MAR00665	1.10123312	1.12821433	-0.02698121	0.01006584	-0.0349212612503293
MAR00666	5.76392773	5.78063876	-0.01671103	0.0402467	-0.0041766725443902
MAR00667	0.7715681	0.7904479	-0.0188798	0.01608297	-0.0348768775085536
MAR00668	0.60668848	0.62872943	-0.02204095	0.06766479	-0.0514833780956897
MAR00669	0.60924968	0.63126947	-0.02201979	0.0680802	-0.0512223917297903
MAR00670	0.60903309	0.63102082	-0.02198773	0.0682329	-0.0511669916982104
MAR00671	0.60950729	0.63152767	-0.02202037	0.06819896	-0.0512024699272101
MAR00672	0.60778676	0.62983989	-0.02205313	0.06769221	-0.0514198837768535
