	IDH2_2	Group_control_3	Group_control_4	Group_control_6	Group_control_7	IDH2_14	IDH2_18	IDH2_19	Group_control_20	Group_control_26	IDH2_30	IDH2_32	Group_control_34	IDH2_35	IDH2_39	Group_control_41	IDH2_44	IDH2_52	IDH2_54	IDH2_59	Group_control_60	Group_control_63	Group_control_65	IDH2_66	Group_control_69	Group_control_75	Group_control_77	IDH2_84	Group_control_91	IDH2_95	Group_control_106	Group_control_107	IDH2_113	IDH2_117	Group_control_119	Group_control_121	Group_control_123	IDH2_129	IDH2_142	IDH2_143	IDH2_149	IDH2_156	Group_control_161	Group_control_162	IDH2_163	Group_control_165	Group_control_170	IDH2_175
SRP14	27.996298849471	28.0604795999508	27.1539023856396	27.9170710115505	26.9465410988158	28.5255985950544	27.9779458433436	27.2431588891689	26.6412507593355	28.4474285901509	27.7644478860141	26.4073276402762	28.4772351166995	25.8467699278256	27.6377457064842	28.8234763273238	29.0566190219594	27.2900029445856	28.0347086765678	27.7708725506608	26.2113342226215	27.2514863009971	26.3932354380271	27.8600283199263	26.8636591859747	28.8373613665757	27.8551346019199	26.1943746227995	26.6498350361328	28.2278585997803	26.348840855427	27.6394617873982	28.5874264234949	28.5644470081562	27.0509248023502	28.1412999040814	27.1933219837045	26.9376104587651	26.9940639115555	25.4723461613368	28.7323992792596	27.5654377070413	28.1765256930924	28.2112544652134	27.7738339151171	30.0110609570526	26.63252820856	28.5738977704991
SRP19	25.0116513488799	25.4313987191372	24.5426243616306	24.4562475857636	24.6449664192344	24.8504483939931	25.4124589599324	23.6663283551442	24.9720670239774	24.1795904123915	23.2969984223973	24.4139414753295	22.8597557281886	22.8773284329655	23.5202507789359	24.4708509620114	24.7461780596426	24.6767340014202	25.2650660179204	24.6526314892834	24.7098060779651	24.0080770178723	24.6164122256682	24.7180404981759	23.628833938343	23.3454397274733	23.6762097195305	23.771454863329	25.0156943633179	23.5249324515896	25.3580556091461	24.9726832851662	24.2992750995599	24.5326337390863	23.0163992666034	22.8624066147168	23.4502929809693	25.1387861470327	25.143230443599	25.3587627807676	23.910219958989	24.0723411931897	22.5240176689886	24.4653689262973	23.117218277739	23.5252234234307	22.9329676074068	24.2439948520807
SRP54	22.5235073466108	23.1415964310895	23.3814135501695	22.751198451689	22.3797765085842	23.1278849421221	23.2510709574742	22.3250836295307	23.5554559094277	23.0666088961473	22.7243206259164	23.5420775812691	25.2778568862225	23.1673678439858	22.9307655852286	23.0825022433128	23.6379718639838	23.6048692938413	24.1432984888772	22.4183152525082	23.7004822004087	23.4546736271377	23.5285768839868	22.85452574081	22.821198827503	22.8036788857187	23.1685541885425	21.6699242781174	23.1161410838306	22.7712829891796	23.9192125640164	24.6276339122368	24.1713224763834	22.8730583527005	23.529897712507	22.6652479104289	23.034609258838	24.0245639130533	24.6695070999727	25.0885315726587	23.0536342054116	23.8962746903997	23.0108983913878	19.8307569485978	23.4057572859168	28.5694479374443	23.0847246987579	23.9713254893527
SRP68	24.8660257114525	24.1930325768894	24.3087346416017	24.5771742840909	24.1255096428119	25.0359356954002	24.275124751398	23.8554656750047	24.6036748452864	24.0320027097086	23.8749997635791	24.1498850019956	23.5979539267106	23.4872998962534	23.1338537661346	24.8894489281254	24.8061508924924	24.2480660239208	24.4406523637548	25.325821849263	24.2376985527846	25.3355151519446	24.8438530988644	24.5606280422645	24.4505353258317	24.2910830459248	23.4778247244579	23.0788891089503	24.2158498056987	24.1176637091388	23.859499416274	24.3317515863009	24.6928567336648	23.3995122000713	23.1930284204594	23.4997460029303	22.5028462937167	24.2516585394397	24.5489410754056	23.5478775384934	24.7042937364447	23.9941471219736	24.0551354889337	23.4012947719392	24.2483488975975	23.5559528278016	24.0610252868283	24.1582122049495
SRP72	24.8456260035744	24.8411488970583	23.5899983991813	24.7334902917712	24.3179218804153	25.0539982373121	24.8088497817749	23.316344965175	24.222918770095	23.8920901446432	23.3440302807303	23.0476082829548	23.2090321975878	22.3690958239611	22.4086398229805	24.3667893687121	24.3199193828616	24.2169182379881	24.3220051235921	22.8241020866591	23.5030493840631	22.6183000310832	24.4088516901356	23.8054493231111	23.399070326131	23.7779597007318	22.5870615253619	22.315948690477	23.4684760667166	23.547914583591	24.0536717418272	24.1004875712464	23.7370279882246	23.47073805424	22.6082464125855	23.2031134755731	22.2148266557537	24.1167954070174	23.190124324194	23.3964811209025	23.2567800941192	22.8073429004871	22.5931660422985	31.7230338798445	23.1003387457606	23.9909542365304	22.2917906503845	23.3786086587539
SRPK1	22.4616590102079	23.5926838895242	20.8836611989283	23.0816188969038	22.7451390276894	22.7130812639657	22.4216655784671	21.1939530096725	23.3995005755077	21.8078286190709	22.5539960493891	22.2718278786176	22.910509739727	24.0598189962798	22.8676909580409	22.4848946765254	23.0202819822272	20.9319160568343	21.8979023541881	22.9148187508302	23.938901982866	22.742703624459	22.8673753197969	23.7410041356346	22.6906926341041	21.9777359748097	23.804162342707	20.1302079957292	22.7742079321896	22.5934563984396	22.190387815668	21.1714848183827	22.3309485474734	21.6619880006263	23.1971112474251	22.5645189426741	24.4192213973808	21.7367381172117	22.0601045795169	23.2937323800904	21.3794731721624	23.8100303808553	20.9981079781413	18.4873029550874	23.4792770252005	24.317767944143	22.5162018639948	23.0477121241756
SRPR	23.7746990477721	23.9955997605437	22.4264215678531	23.8709029268237	24.2763434093369	24.5864640554112	23.6068539815078	23.9962582840451	23.7292573810036	23.8866079034878	23.4429125988328	23.6421861901564	24.6046520992925	23.6403986939925	23.5309988569905	23.8714544533733	24.1991225270879	23.4481060506983	23.6159790244819	23.6491505266427	24.1993084377465	23.8013820993641	24.2660970158396	23.3210356092319	23.3929677261081	22.6246115772435	24.7573365292719	23.3157219268626	24.697017455736	24.0189545144412	23.3276354624999	23.9939301155263	24.5823895743839	24.8105400848127	24.4707801373236	22.6477335926325	24.2559515996034	25.0789287297862	24.5345141249967	22.5392750084575	23.929696342041	24.1929072177568	24.1313530679438	20.9174788547929	24.5770092548624	23.5381932518482	24.476968694067	24.7389979475601
SRPRB	25.8455867903153	24.4645622105351	24.3729778517725	24.8656411575166	25.5553935517378	24.7474111141728	25.1080935871561	25.8287550980318	25.3581033630185	25.4245496709763	23.9965901016252	24.2476564449166	27.4598032930134	23.8811989232673	23.2720062432501	24.5563739240353	24.2605236280282	24.8603025184229	24.687887012912	24.6199833005081	25.2993778333747	25.4764953113402	25.8913362602522	25.3072948606766	25.1810006789346	24.5475076624924	25.2952309483169	25.0944350697249	24.8899634905044	24.9405769604619	24.7798811445595	25.5090917283191	26.163612193099	25.1845443472128	24.7669654292181	28.0461685930852	26.9833232935527	25.8651253923187	23.7543623546856	23.5557546534166	24.6447248582064	24.4944016274018	26.7385626919375	20.6303358638359	27.1669642461671	27.5919354855396	24.8662943778013	25.782210731627
SRRM1	24.7785118302722	25.9063194996475	25.6410635118627	25.3012052173114	25.5203937700459	26.3423826166276	26.370913410347	26.9540572299251	25.5878381213297	25.1449265181512	24.8522958112277	25.2189941620464	25.2577024365013	25.2399723936277	24.7437427353122	24.503859824547	24.7661593859589	24.7944579167567	24.3537299875413	23.8624529884381	24.7839894569676	24.1185441771531	25.0641237777073	24.6868350044414	24.9008004480932	24.8571532991184	25.8337312992791	23.8057332975005	25.5886174179557	26.2475865327553	24.8476733845309	24.6344722867306	25.1416358800341	24.5133881872408	25.2718798396284	24.5469406253099	24.934999301449	26.1125331648807	24.7586800804501	25.372713641813	24.7739903338701	24.8806255167982	26.0304014041668	27.5826578089477	24.5920565641389	25.244872631319	25.9960400104206	25.6791878787571
SRRM2	23.7558430235877	24.4795806659107	24.166412775818	24.1819191237385	24.360567945824	24.7567886319386	24.8690101649799	25.8349298328068	24.4086224757582	24.3651354216003	23.7738956951136	23.9837442410868	25.0606591478167	24.1582396519692	24.2963197222813	24.1475862841994	24.4713446543533	24.2274210578857	24.8885658930996	23.9036130779546	24.2052234874141	23.8130535022449	24.5696256254922	23.7378879143463	24.5141004693333	23.2396757540257	24.8289230572008	22.4591506002356	23.5024803888303	24.2468859039513	25.4459013101859	25.2620734834181	24.9848149290895	25.0002833365904	25.3702860683674	23.3414246491431	24.6936364211083	26.1867309708336	25.3254861081145	25.8445759088366	25.2367491951856	25.455135535981	24.3274874587527	24.2641851028453	23.565564615596	23.7859472712201	25.7864597018307	23.8938239117562
SRRT	26.0514737996006	27.1408192191857	26.3510137414841	26.1653939737543	26.7399327420101	27.8239582888685	27.2073591411536	28.5382373734741	26.377453971109	26.2788126855378	26.4307917363155	26.1153838718019	25.5404129567139	25.6983887428702	26.3324962221407	25.9330656668036	26.5009136109254	26.362032640385	25.7336677941516	25.8671643094558	26.5752973275369	26.0810566682248	26.3834683926003	25.8400388584256	26.8866845988272	25.7259153988409	26.643054363317	25.2603882802784	27.2838995066035	27.1266783289705	26.5445424377236	25.7534121334937	26.1229859007476	26.1308801592839	26.0570810425826	24.6267360880215	25.979524938003	27.1469743630989	26.1004730301792	26.8554578970371	27.089025358183	26.0459047282746	25.8718203652723	25.991783560409	25.458510351796	24.970298911137	26.2500986071211	25.6295158884993
SRSF1	28.6145081014423	29.5701733985387	29.3611536634477	29.3433337559237	29.7280859915506	30.699350494013	29.7234770002656	31.9158894301537	29.4315095301173	29.490439396912	29.9344632048168	29.3672762017673	30.6162901999247	29.1729466254464	29.6086835365946	29.6901176653362	29.5937776665336	29.5897886823163	29.8979493218759	29.7087293834837	30.1599905495346	30.4011636873155	30.473667529975	29.7850595938357	30.0187466786964	29.7742042452778	30.490303655806	29.3474567694144	30.075774095831	30.5905458412937	29.4658411990693	29.1647366924276	30.4578949709579	30.3325851963689	30.275348218737	30.4955185257049	30.7891672383682	31.1156408702291	29.5058392585944	29.8090297464474	30.6304088750531	29.7940697253554	30.1616596424052	28.3954144871829	29.7859751155953	31.2574917645791	30.4968590103331	30.3267145373776
SRSF10	26.1348038651623	26.8655241514833	26.9761190757509	26.7308005872291	27.0808271532218	27.6662140130977	26.866608999446	29.6859301324021	27.3402942144479	27.0539294501562	26.8636579563838	26.7553056841386	26.8063922820444	27.2051827244259	27.7100535819336	26.8790696590153	26.1993614934788	26.7440582872124	27.7663241181112	27.3558668951987	28.2527765593802	27.2513708853939	27.2874466782709	27.5247748463245	28.1460708078209	27.3165443892226	28.1797842669711	27.6461586424461	28.0152449036814	28.3798898031892	27.0403678693763	26.2943073582237	27.8389850901826	28.1046456716745	28.0166937166221	26.9119938866904	27.2452445782261	28.8676190305655	27.3566276022813	27.8782854001761	28.6117322660396	27.7026812862811	27.9443527801621	26.9195518873039	25.4266700722436	26.9290748220528	27.6559039358146	28.0742780508889
SRSF11	25.359441842387	25.8378636199573	26.0500242751035	26.041221211585	25.9972189080101	26.5334675747933	25.7726133499399	27.5090620121551	26.8826857744283	25.7358544068993	26.2924228549438	27.2576088165249	26.9505030896788	28.3549096833615	24.8726186833148	26.0746950389677	25.189878919468	26.5822600383767	26.3552962333698	29.5640847786841	29.5757567657762	26.2440523539444	28.7615203362992	30.3020637886887	30.1299928932993	30.3980832887598	27.1403801978123	25.4830538328892	26.8404150510343	26.2182421156236	28.8791692606918	25.8926322049394	28.4896694075243	28.2357145161392	29.8567502526231	30.7363908897317	31.4090932974382	26.5421966019583	26.563909958164	26.4488920075641	25.8903477565099	26.3154290158135	29.6144165594952	27.0024924252046	29.1376135372694	26.1259409197403	26.0565466404355	25.355851066193
SRSF2	28.5346116500778	29.8837864465271	29.558644187595	29.4817314911962	28.9915901731767	30.6811725364978	29.2743804609873	29.9053929020221	29.4030884378117	29.4947963359355	29.8556920555843	29.268754557425	29.8543596679801	28.7322321443556	29.1415965901564	30.4054491474602	30.0991248854562	29.1836844552565	29.4125112945176	29.8986601856167	29.4461450433027	29.7333690067888	29.9773515820084	29.3198192970498	28.9442851200439	28.7647505251678	29.3858628942039	28.3745753685909	29.2586604785723	29.6731793456437	29.0564332003658	28.9574358420023	29.1813118370769	29.2388203780693	29.0497932084523	29.6644251935	29.0191246927015	29.2917713725869	29.093646858462	28.7672019496198	29.792852269065	29.1668436293785	29.294037271765	28.866555406686	29.9357124338892	29.8202068300934	29.9743870012752	29.5071771924502
SRSF3	29.5833932370025	31.1483807846183	31.1812000192316	31.244228741799	31.1098848747636	32.0712524892456	30.4711104243551	33.3183765602531	31.4482962086272	30.9138167512034	31.3368060654121	31.4771022834641	30.5763852550938	31.2228431551447	31.5525419807876	31.5008874920072	30.8316100116163	31.3050809511813	31.6567821270749	31.6289709098573	31.6861310715885	31.8424016062132	31.8824303835022	31.4187530311879	31.281061558623	31.1780475087156	31.819775989886	30.7827363577931	31.4625647038856	31.9118380944919	30.8364303418146	29.7286429030599	31.4849351436163	31.8779135624667	32.3498715527833	30.8792898335317	31.4519124862518	32.1270278016939	31.2987918015104	31.0932591640451	32.0573785399964	31.6268695053007	31.4738052090441	29.5280743637848	30.6379298180915	31.5712923629228	31.4711542522967	30.4353206200557
SRSF4	28.2026330942189	29.6460303037886	29.2488542814649	29.3485563119717	29.3442425489716	30.967677344668	29.5229135356812	31.5336185251694	29.8242111202472	29.8912200792709	29.5485134274782	30.1957438289978	29.5123111007357	29.8051933001656	30.2585743716639	29.9697119642605	29.5815580395373	29.9128369558722	29.8531103600051	30.0803243451654	30.1491847636783	30.3367473537398	30.7367429706811	29.9159553148955	30.0923818335833	28.7264613987826	30.5286793438937	28.3286688123898	30.4336057468227	29.9939337340845	29.641965409661	29.8931101377213	29.5831312598653	29.7928152737707	30.1251925188813	28.4216876852782	28.3031439978092	30.5229096126799	29.6320317938209	29.796103198881	30.6932959518854	29.9376611627751	29.7883334466743	28.7910591751963	29.0427563383309	29.8625932103948	30.0510229618472	29.616620038252
SRSF5	23.935588398732	24.847770867296	24.6740250259548	24.8055817629644	24.8784377577015	25.3415129320109	24.5038351962301	25.7432898438095	24.1848893288172	24.3398016966822	24.7076512064281	24.3275240423803	25.4675857110498	23.8001338889197	25.229339459125	23.9530244309852	23.430901844765	24.3211818085931	24.411019407615	25.1958927338805	25.062530588512	25.2574364963317	25.3935776172447	24.5443977230545	24.4287073498631	24.1314199857496	25.4885088029448	24.9364455357972	25.0067640810148	25.2367045445548	24.2075784487893	22.9761376180801	26.2128946556958	26.0658723207414	25.9058577483966	25.4187612385191	25.5312795887988	24.990217411722	24.0575158636276	24.991019814845	25.5968170234907	24.8360173861339	24.4191130207995	19.2605072500321	24.8554205438532	25.0822809002108	24.7883744186429	25.772227281944
SRSF6	27.0420137877245	28.3565494762421	27.7437338261567	27.7382778151331	28.2912915733788	29.4891746128642	27.7136008310015	30.1946388307699	28.4559014356665	27.8778670149583	27.437792874856	28.0519567060384	28.4178826427173	27.901326362506	27.9258663331001	28.3857915058189	28.5001282638373	27.8915634957851	28.4053081786714	27.8176014430352	28.3014819439606	28.253841961506	28.523951743916	27.9729913416279	28.5860495144408	28.349615027152	29.3150265676962	25.8951163904679	28.4876553948205	28.3311267108071	28.2698614371227	27.7338861778244	28.256789574024	28.7954657650537	28.2188729996523	27.6924197690592	27.8926395508746	29.244566390849	27.9436313605182	27.7355018719793	28.8280932413217	28.3975842066261	28.4325896358998	25.9646320397395	27.8057030485703	28.1567794479485	28.8940103929551	28.1171549475041
SRSF7	29.2495103236895	29.7605514361344	29.9382749606545	29.9049605083914	30.1121025575344	30.5773562013555	30.0063894977839	32.1785609162484	29.9044249645207	29.9402572837107	30.0660081386451	29.5101607186169	30.266855034071	29.5894671107014	29.3249775568038	30.4028811502874	30.0861117761874	29.4200844646566	29.9571863802548	29.9035653487557	30.0699808059335	30.2078569787868	29.9396828144908	29.9470309660763	29.873366299426	29.9053163705938	29.5136568209258	29.5155163147275	29.8974714157276	30.6253724995808	29.3893206541005	29.3898259727071	30.3926995820601	30.442850378344	30.1594853800032	30.073111844683	29.4184626800196	30.9814125236248	28.7428555592698	28.4125153738173	30.8385320616517	29.728888763408	30.3399911764095	30.3963459471935	30.1828172404926	31.387507441664	30.5114013763453	30.3484126707926
SRSF9	24.420838875735	25.1406956683981	25.0656013139529	24.8479248624145	25.2130564454853	26.0867082014812	25.5590367760867	27.1386789143077	25.5334629452386	25.7378020452045	25.5032398136768	25.4528117473232	26.5628942130431	25.2874082065722	24.9328800551727	25.91811934618	26.1852663629293	25.6361262036113	26.0681566393817	26.2867000273463	26.0265105609332	26.3734476721617	25.8159698713162	26.2268542527888	25.6869538297744	26.2936447513315	25.7366234960769	25.6441595881053	26.02204628909	26.7491106098195	25.425371759754	26.1160335320211	27.6691221760683	26.4373085859687	25.5892150408223	26.329029674568	25.2610483806899	26.9295746473873	24.7544818378811	25.2872051067395	27.0704290191059	26.0877140305596	26.6649131101001	25.0734071782303	25.9685174757007	26.985570759854	26.2949808498432	27.3196619828015
