	Group_control_4	Group_control_7	IDH1_13	IDH1_24	IDH1_31	Group_control_41	IDH1_46	Group_control_56	IDH1_58	IDH1_64	IDH1_68	Group_control_72	Group_control_75	IDH1_81	IDH1_82	Group_control_107	Group_control_110	IDH1_112	IDH1_115	Group_control_123	Group_control_126	IDH1_133	Group_control_141	Group_control_148	Group_control_151	IDH1_158	IDH1_160	Group_control_176
STOM	23.9176362969373	29.2964188023105	23.1716400107277	24.130969995489	25.5772809768062	29.1446671961491	29.2516459328391	28.4281381120179	24.7849926694471	24.0380333247694	27.002670479226	27.1514321744459	27.2226658059887	27.8983930360639	27.3521433415379	26.6187666202005	26.8858776765664	27.8281666551975	25.7528154976845	29.7791699854724	27.7587087804053	27.8951997564876	23.8663781144367	29.4734862769911	24.1125151971655	22.9751790147844	23.0309767090645	29.5688226206734
STOML2	24.4876883884437	26.3149740847102	26.0989980912451	26.5105223420303	25.4228693265798	25.4818231837865	26.8119620569934	25.7653703019995	26.6887153376025	27.6591978774006	25.7958705044728	24.7772322265062	26.0717702640699	24.9600704732358	25.5372618340004	24.3715238358593	25.4280054838473	27.7061579355895	25.6840133711845	25.6795789033815	26.9947873293042	26.6620273163869	25.7417373980883	27.8575379886418	25.8946763811756	24.7454235377568	24.9971824994407	25.4151016206484
STRAP	24.5967417065845	23.3707797530656	24.2194982728262	24.0313086220644	23.5633941153285	24.0578543245283	23.4059033349587	23.3537612716495	23.8136982331686	24.1064603505588	24.6555787711045	24.1581285036095	23.9927024406449	24.3878976200192	24.3309235216603	23.7208683724186	22.8337368343704	21.8320808071062	22.2828165314376	23.6878518377319	24.8406705098521	23.8425251171265	23.7663127864007	22.5680120368257	23.570408108601	23.982324422829	24.5442916722048	23.7854621563611
STRBP	26.8342318724496	27.1891751447369	26.7170775006627	27.5301470621786	27.5493873898997	27.4008095654745	27.1892412371363	27.305605954603	26.6766255531599	26.8114414174734	26.903384206512	27.1419248141264	25.7871265325026	26.6545879335119	27.0653932752108	26.539504954654	26.9008817049917	27.6551009580925	27.4013398400571	26.8802618511614	26.9478276057233	27.4846376017514	28.3138318247868	26.4778887210397	28.0862311369388	27.924099094397	27.5290690153495	26.5959907924672
STRIP1	22.0685484899805	22.9665366026085	23.2160605910367	22.0048558867812	23.7560371841384	23.7063849586669	22.0898336378086	21.357273312365	21.1006236470746	22.4268315031048	22.1050526352674	21.1102765332773	23.1061951919195	21.6107385202088	21.7355295700515	20.8961724710144	23.2286601748633	23.1854297441128	23.1988701746004	23.6844903582866	19.2133462476469	22.7127362036561	20.2877297846607	21.0653730169878	20.1843451398333	21.7573424229684	22.7963656415152	23.3194572312035
STRN	23.4492653519127	24.3451471297812	23.6723994594203	23.2809917851991	23.875174940615	23.7810155731321	24.7166494874079	24.3410840498323	22.915505154612	23.6704490553013	23.7420498442633	23.3167487557631	24.4392454097008	24.1057353239222	24.3909252084109	22.7248317161894	23.5331121093421	25.1772722253657	23.9979068229968	23.3566667641454	23.8662887061861	23.3862728104454	23.3802475934588	22.836915965497	23.7318024028253	24.7774369407141	25.0491195209127	23.6364606125381
STRN3	22.277234327645	22.9522972025549	21.9858745296707	22.4474314444745	22.8756758162872	22.7798862034081	22.8530337413892	23.1310524381875	21.7091235614207	22.3532396290691	22.7622002263923	21.5148515035937	22.5682286381224	22.7888000097475	22.8419468238596	22.1469602175619	23.1193183177144	23.6364883486467	23.3733497128455	22.0018607051474	18.9171292564022	22.7162563795559	22.347970437802	22.8774701230964	21.3068628702976	22.9302823451119	22.8774883836644	22.574290815634
STRN4	22.9337038521007	23.0786772881368	23.1724334930002	22.7333014668265	23.4610060482766	21.8668477928808	23.150286627614	21.8715075327394	21.5404003763888	22.6338582414723	22.5237227361334	21.7356559796017	22.5593704905713	23.0122013368291	22.7347978631728	23.143747075212	23.3342365979556	23.5774821214744	22.8568793151577	21.1729602694047	23.8284756691644	22.4656891048543	22.6621028560051	21.6472840617304	21.7277114406753	22.4684468086226	22.2563504607602	21.2952262462828
STT3A	26.8114084369027	26.8970871067585	25.8803720847488	26.8920574725438	25.7917664485351	25.9056581328989	27.0172142804607	28.4953821278737	28.4687413329521	26.1631519738996	26.6689751162684	28.5743478663243	27.3128486729947	27.7751580256712	27.4502898851696	25.1039512542176	28.2434104291917	27.7686122039096	28.2873854263695	29.3715220747188	27.7280226568856	25.899274448269	27.3621291871635	28.1189110491996	25.6358424638897	25.8556062256217	26.4511161346981	27.1935262245026
STT3B	27.2595383705037	27.5777362000995	27.1123615149159	27.8539166832549	27.6717279293671	26.9708720163392	26.9592035128666	28.09725600439	28.019226412112	26.7979810727419	26.9213169058702	28.0010497109758	26.9828466093417	27.7332621616838	27.5763670047929	26.1873719490739	28.524981220322	28.1207307825394	28.1563454358055	28.4294277860679	26.406571707233	26.4989450689649	27.4982618912218	27.3805253003223	25.457496502935	26.6559557265052	27.2143739460804	27.309302501534
STUB1	23.2132981510249	21.2873261367162	22.1818935048762	21.8433750308546	22.35958051931	21.782103886179	21.3561799286654	22.2225873709397	22.7128930630696	22.4299765782939	22.2230650896121	22.5650757855591	23.0546476981085	23.2248401589058	23.2578180963463	23.4424715103783	21.6186557900825	22.463505145652	21.9594797188735	23.3278561441788	23.1731603007414	21.6358220634344	21.1409973396439	21.5372352840114	23.4055513462786	22.4201886595048	23.1293540839027	21.8430896880603
STX12	22.9796825430538	22.6380205148477	20.4244168330157	21.0809107017455	19.9181942633166	22.9865666949658	22.4189989383378	22.5237211068245	20.8123876048555	21.5445657777998	21.8061550766961	21.1227125645297	21.2029630400781	23.4656259612301	20.8834738789025	23.6757120176388	21.592845975801	22.1523446792331	21.7506207578041	22.5540810859485	22.9115708359274	22.0774310154504	20.9681191928942	22.95274995033	25.5747587558584	23.9028030721752	24.8381975059347	21.6743087952267
STX16-NPEPL1	21.071386531619	21.0341187300898	20.5896775499496	20.6469624603971	19.3537542555196	21.300734258836	22.1055878676551	20.2401656883038	20.9980047488162	19.9997712088682	21.0932040413896	21.1746351590513	22.2186203488638	20.6210064413077	20.4941481951682	21.3062729633365	20.6153623777971	21.1219141732287	20.1310945857534	19.5090279439957	21.1701657868225	20.0274623510012	19.5364751960188	20.3260639432843	22.7820762574081	21.5744519726349	20.6919640931731	23.3137730127424
STX17	21.2855546104389	21.6702029736177	22.8238495172206	21.5529749460743	21.0903118492865	21.9356210654799	23.1111174572539	21.0770730815235	19.7665202619137	19.5062685162321	22.7684615228698	21.9421344938537	21.2637005012995	20.653265102422	21.2806333967088	20.1314142567925	21.3602546813089	21.804092523313	22.0837967505469	22.2435554053475	18.5498218714314	22.476898845322	22.7775905940283	21.8517860837764	23.5353794730082	24.3981956953156	21.843278016653	20.2662528622697
STX18	19.8067921935283	21.3259470829608	20.5042700035289	20.9978258943408	20.5601214217599	20.3891818242009	22.4294440504339	21.1939025259347	21.3075061159381	20.7526271890051	20.8397080957551	20.4494644967487	21.6834814773469	20.371881861647	20.4300925353527	19.5684602248907	21.8737964080637	21.6267275949861	21.5999168338328	21.9549009815665	19.0602387164733	20.8275954476279	21.3163857757648	20.6541760764337	19.6780313152336	21.0058281492189	19.945831071927	21.2222547311146
STX3	22.2043782280801	22.7166185406753	20.3649633703807	18.7851933640367	20.160538176285	23.3544539303925	22.9492182197653	23.4741685997621	21.1352339011055	14.4870026265904	19.8554294041088	23.2693562236699	21.2810705495918	22.647084075881	22.3901380179044	22.395897246867	21.8163482915355	21.8840899633302	21.9426001868951	21.6049464454981	19.0937150656415	21.448733370532	21.3132118466748	21.2903324547136	22.8973331642247	22.5159836102199	22.6970793688013	23.1763274561969
STX4	22.8602129667178	22.946194602532	22.1806383601907	22.4489607012179	23.0563156623569	22.4136003594768	24.0020826336557	23.6743858175367	21.9709438574412	22.0444451825173	22.6042395463654	21.8510283020216	22.9903323531857	24.5371155680984	23.6012227969291	23.2594656444417	23.2941296758189	23.7601128867005	24.1346598859226	23.3353293044906	24.4403947707574	23.6624479221228	23.6991120513961	23.1328559992345	24.2339468387571	24.0306835605996	23.6008989580172	21.458914425622
STX5	22.7571612599471	21.7019999723189	22.654751231478	22.4607475197019	22.3662457703989	22.4623490249085	24.9318851605582	23.3801048830962	22.0456033258072	22.5226985885719	22.1677810156453	23.1549937877786	21.8116360778291	21.9490360803468	23.4643831723007	22.8009915873979	21.4093928744015	21.9788317466654	22.1099528116383	21.4892711571196	20.7216544555806	23.2542229333529	21.8176934485728	22.6283743973365	20.7119675701871	23.6264836909937	22.4588038558481	17.9106278497898
STX6	21.0980186820738	23.5599314998766	20.4124136102755	20.5553080444495	21.3263367579759	20.6783411912462	22.5937670155911	21.010016616023	21.0586267944344	21.6587550902861	21.5817582900362	21.3984837215956	22.3472510387094	21.3098644694314	22.1754217149689	22.9755721142957	22.0550854669018	21.865767736311	19.606169995126	21.8919561969325	19.4730243724316	21.3113166678874	19.8619904780945	21.1774704216649	19.6875531025034	20.4952439472979	21.0504161030321	22.7099041494776
STX7	27.2109195476257	27.0804103656042	25.9319340055101	26.2781474517944	26.9100859364306	26.3997667574529	26.4686150642123	25.3967184382012	24.9179081635642	25.7084433509122	25.6754631763602	24.1758015178604	26.2017426603036	26.2639926781416	26.2187188365643	28.1800223395496	26.8000806024848	27.9990827366916	24.65746371484	25.4060150697282	25.132282458467	27.081866000236	26.072720494369	26.6551670876641	25.3263410967678	26.1355611983062	26.8610867844675	27.3701409514082
STX8	22.74950054928	21.34214854827	21.0635163091791	21.4819943500626	20.8203980340866	21.5785251889591	22.4764037740148	22.2687536122482	22.0027841369936	21.2287742602998	22.0068772377349	22.8350761624615	23.1198286600559	22.2347041253932	21.7561024013345	21.1399590790232	21.3572683025742	22.7830765241593	21.5812195061029	21.291030431551	22.6764115442625	21.0655391407216	21.297832717539	22.360379366541	20.0318955548627	20.6699110358983	22.900831189426	21.8125911148959
STXBP2	26.112595812997	25.2488657303445	22.9217796565961	22.8745413113295	22.6057620010873	23.9126759225637	24.7736503684735	23.972821713695	23.7897783493907	21.2939263683463	24.0285979332846	23.5066795578961	23.9219959566909	25.7789586053948	24.8028723503863	26.3267074361229	23.873660273744	22.3314985494107	24.5170317795598	24.3887419424965	23.6308985833146	24.4202956271017	23.4050330942613	23.6669705572724	23.6669676876877	24.7739600456656	26.0529611573136	25.3154258202734
STXBP3	23.5102192173903	23.0635001363067	22.9133254636565	22.3540602214282	23.5524296330177	22.9767130878366	23.7369585659915	23.5209119190869	22.9123167985716	22.7218337850657	23.5532154903613	21.9804813280406	24.6966943397475	23.7169722912538	22.7653108632876	22.7936338426893	22.9606795710182	23.0553419322758	23.6758684359695	22.8751817211991	23.0751147457626	23.7143705166444	23.2757964724984	23.2446215840522	23.1344978019964	22.8722860044682	23.4018503232258	23.5214778177792
STXBP5	20.9303630913721	24.037117311601	21.4764012029311	23.5349061123955	19.3343644341701	20.9947530676139	23.9872805825361	23.6144562655382	22.1365363942344	21.4437213944417	23.4739393978645	23.078689647066	24.0637695983591	23.7852261936383	21.889984501129	22.0602975264558	23.2749706856759	19.1211558366241	20.9585523264552	21.5803484950509	18.4585938688656	23.5922031005819	22.7768692465078	23.1442821439584	18.7208241890717	22.0480021928563	21.1389110168402	21.9070587861733
SUB1	29.6360466305088	28.0977844814887	27.2968677836952	28.3034027501942	29.4403854877945	27.5197020637942	24.1453278242655	25.5026555350537	28.1791635843449	29.7623442810581	28.3188700189298	27.0885739515143	27.0828398026257	27.9261360617002	27.155229895407	29.9424186014996	27.9080848208379	28.0672356504232	26.818491043538	27.8643097116013	28.3669778635449	28.5212572694814	28.5156071532055	28.5405531018499	29.2162941624671	28.5608469776438	28.6319805202083	29.7686935916382
SUCLA2	24.0967613132141	25.282754636855	25.0140769935462	25.1257803609339	25.2879773402567	25.6504309532152	25.1021087484327	25.7607392509183	25.8881350055124	26.2263852975417	25.0388739895679	24.5936637095034	24.5875256060034	24.787365449891	24.718994060709	24.2961718738737	23.6965838844253	25.5336467543661	26.0496788562482	24.8252581810183	24.4633336219076	24.6105726760445	23.8848157570593	24.9710370316824	23.9231181921976	24.0491067762717	23.853486005776	24.8747979008851
SUCLG1	27.0176849738491	28.2763468466996	26.5022746360248	27.598083571654	26.9477691308986	28.8260624233192	29.4343199789165	28.2644932135298	28.3926103156444	29.2358327258857	27.6556775355835	27.0618840932579	25.9150214478774	27.4056838256995	27.8190427376208	27.9924142764324	28.4666530598189	28.5016744080861	29.1315495756448	28.4765029252521	27.0248675209067	27.2860362024226	27.8937190288799	28.0463146347421	28.3562603677419	28.5611210897016	27.6894245691443	26.595240591046
SUCLG2	25.9712982606923	25.5496965002706	20.8458569083602	25.0257438867987	24.2128521418855	25.3327062243602	26.6285955172964	26.8805302877555	26.7452978371062	26.7367386682562	25.8301056577931	25.4338460204659	23.3935511901637	26.0482520617271	25.6689077564815	25.9887561227947	24.4119009395988	25.5531231374181	26.1132295727994	26.543363705213	26.888402996989	23.7538859338143	25.9182078554898	24.9266597322246	25.5805006821212	25.5156207122858	25.7896981662522	24.5828829863116
SUGP1	21.2414802769398	21.2817140530071	21.7385965996623	21.7123350402908	22.3990382286783	21.8519447531084	21.2528396828865	21.7854219196496	21.9013338217183	22.1357533516551	22.6473184202863	22.0526016531346	22.0832234192764	22.0367086579816	22.3821743412787	22.5715309411447	21.4855094647588	21.8276228794299	22.2742180689939	21.5192359331188	22.7062031968569	21.0493521023629	21.6793967019532	20.7336252923354	22.6872046315192	22.5355032741231	21.4770787344243	21.9388413579241
SUGP2	25.0799868374807	23.9763654234292	25.0140769935462	25.3224774028087	25.5863988094646	25.2483662722699	23.6822371430906	24.5362806888646	25.0284618845475	25.2452949619356	24.5641984672146	24.4149137939373	24.9828529011078	24.9490771370242	24.7791832978149	25.2912419244258	25.2110818574993	24.1556421591106	23.3944851951946	25.0505350116531	22.0143155091474	24.8023934086811	25.1566524242558	24.4099729302807	24.1838276130366	24.4530181068694	24.4101643142534	24.8258472581477
SUGT1	25.032363474181	24.1502246028067	24.8398282865076	24.8291045527255	25.4326940798083	24.6841282417782	23.6620682664189	23.884153676482	24.4165860638057	24.8980815464449	24.6638454136888	24.7777804506217	24.7305688193075	24.7544864299091	25.2994624104107	25.7251036040723	24.8436995653369	23.9902227457223	23.416269890312	24.2780439520091	25.5586854047521	24.6996879487202	24.628294219431	24.1777855904	23.8331228755469	24.5917332350509	25.2379105939634	24.8409667021762
SULT1A1	29.0964498313155	25.9523815400836	23.0825824458536	24.0244558206202	20.8329783348432	23.4836905521553	27.1206266609916	24.622034482095	24.7322910196034	23.2420696168102	23.5239432079817	26.3368432735087	25.0217335324597	25.4514812580634	24.628739058951	26.7087330829503	24.2666936837333	21.0991340185331	22.8157625064924	23.8144627545203	23.501633107651	25.2492681975965	24.3995837745989	24.8627339149628	20.085679225987	21.9244065087033	28.9093819226704	26.8256101351751
SULT1A3	26.6162550787217	23.6745536208752	19.5628682084977	22.6438543742915	19.1331517568175	22.0097755905816	24.9563532684516	22.4724188711705	23.1807157839786	20.300385574538	20.597450744489	21.4808616084304	20.2849329047094	23.0294415425678	22.5717011888003	24.1564901400148	21.9147833741754	19.3697177652186	22.2423922163919	21.9599359872592	19.4471039088818	22.817172897666	20.9858354879963	20.7497979037438	19.5478425147438	22.336007403869	26.819291909133	22.5650864212731
SUMF1	23.1796977835226	23.7837223546193	21.5607267280711	22.9743902351094	20.3082268676208	21.4370977941008	24.3455450420401	21.6505732141777	23.0300407139082	21.7570747573227	22.0935976366428	21.9355269505665	23.3069173529583	22.9778507679056	21.6455198264504	24.078555753906	23.0783457785531	21.9628178317115	23.4003425370606	23.0422458069341	18.1371648322688	23.3816994671658	22.0459710848927	22.3918733992836	21.0342944962225	23.2956448642171	23.6760200887963	22.6668541294574
