"data.key.column","interaction","likelihood","mor","name","selected","shared interaction","shared name","source","state","target"
"344820","interacts with","1","0.9198891","CAMTA1 (interacts with) NDUFA10","false","interacts with","CAMTA1 (interacts with) NDUFA10","CAMTA1","activation","NDUFA10"
"344823","interacts with","1","-0.04250374","CAMTA1 (interacts with) CCDC66","false","interacts with","CAMTA1 (interacts with) CCDC66","CAMTA1","inhibition","CCDC66"
"344826","interacts with","1","0.07964237","CAMTA1 (interacts with) SLC30A1","false","interacts with","CAMTA1 (interacts with) SLC30A1","CAMTA1","activation","SLC30A1"
"344829","interacts with","1","0.8901901","CAMTA1 (interacts with) NETO2","false","interacts with","CAMTA1 (interacts with) NETO2","CAMTA1","activation","NETO2"
"344832","interacts with","1","-0.0642795","CAMTA2 (interacts with) USF2","false","interacts with","CAMTA2 (interacts with) USF2","CAMTA2","inhibition","USF2"
"344835","interacts with","1","0.8960505","CAMTA2 (interacts with) ZBTB17","false","interacts with","CAMTA2 (interacts with) ZBTB17","CAMTA2","activation","ZBTB17"
"344838","interacts with","1","0.7383083","CASZ1 (interacts with) PERP","false","interacts with","CASZ1 (interacts with) PERP","CASZ1","activation","PERP"
"344841","interacts with","1","-0.2702397","CASZ1 (interacts with) DUSP28","false","interacts with","CASZ1 (interacts with) DUSP28","CASZ1","inhibition","DUSP28"
"344844","interacts with","1","-0.959682","CBX2 (interacts with) SEH1L","false","interacts with","CBX2 (interacts with) SEH1L","CBX2","inhibition","SEH1L"
"344847","interacts with","1","-0.8880353","CBX2 (interacts with) LONRF3","false","interacts with","CBX2 (interacts with) LONRF3","CBX2","inhibition","LONRF3"
"344850","interacts with","1","0.8619824","CCDC17 (interacts with) PLAGL2","false","interacts with","CCDC17 (interacts with) PLAGL2","CCDC17","activation","PLAGL2"
"344853","interacts with","1","0.1814179","CCDC17 (interacts with) KIR3DS1","false","interacts with","CCDC17 (interacts with) KIR3DS1","CCDC17","activation","KIR3DS1"
"344856","interacts with","1","0.8538985","CCDC17 (interacts with) GTF2I","false","interacts with","CCDC17 (interacts with) GTF2I","CCDC17","activation","GTF2I"
"344859","interacts with","1","0.9993513","CCDC17 (interacts with) ZBTB5","false","interacts with","CCDC17 (interacts with) ZBTB5","CCDC17","activation","ZBTB5"
"344862","interacts with","1","0.3844925","CCDC17 (interacts with) ZNF22","false","interacts with","CCDC17 (interacts with) ZNF22","CCDC17","activation","ZNF22"
"344865","interacts with","1","-0.8653008","CCDC17 (interacts with) BTRC","false","interacts with","CCDC17 (interacts with) BTRC","CCDC17","inhibition","BTRC"
"344868","interacts with","1","0.07553729","CCDC17 (interacts with) BUB1","false","interacts with","CCDC17 (interacts with) BUB1","CCDC17","activation","BUB1"
"344871","interacts with","1","-0.01417415","CCDC17 (interacts with) BAAT","false","interacts with","CCDC17 (interacts with) BAAT","CCDC17","inhibition","BAAT"
"344874","interacts with","1","-0.03248919","CCDC17 (interacts with) ASNS","false","interacts with","CCDC17 (interacts with) ASNS","CCDC17","inhibition","ASNS"
"344877","interacts with","1","-0.01936944","CCDC17 (interacts with) CTR9","false","interacts with","CCDC17 (interacts with) CTR9","CCDC17","inhibition","CTR9"
"344880","interacts with","1","0.3238378","CCDC17 (interacts with) COG6","false","interacts with","CCDC17 (interacts with) COG6","CCDC17","activation","COG6"
"344883","interacts with","1","0.1969306","CCDC17 (interacts with) CA5B","false","interacts with","CCDC17 (interacts with) CA5B","CCDC17","activation","CA5B"
"344886","interacts with","1","0.2794553","CCDC17 (interacts with) HMGA1","false","interacts with","CCDC17 (interacts with) HMGA1","CCDC17","activation","HMGA1"
"344889","interacts with","1","0.3988853","CCDC17 (interacts with) ERN2","false","interacts with","CCDC17 (interacts with) ERN2","CCDC17","activation","ERN2"
"344892","interacts with","1","-0.7021839","CCDC17 (interacts with) NEK7","false","interacts with","CCDC17 (interacts with) NEK7","CCDC17","inhibition","NEK7"
"344895","interacts with","1","0.4958293","CCDC17 (interacts with) PIGB","false","interacts with","CCDC17 (interacts with) PIGB","CCDC17","activation","PIGB"
"344898","interacts with","1","-0.003892455","CCDC17 (interacts with) UBA5","false","interacts with","CCDC17 (interacts with) UBA5","CCDC17","inhibition","UBA5"
"344901","interacts with","1","0.9941022","CCDC17 (interacts with) TRIM23","false","interacts with","CCDC17 (interacts with) TRIM23","CCDC17","activation","TRIM23"
"344904","interacts with","1","0.9997972","CCDC17 (interacts with) ZNF148","false","interacts with","CCDC17 (interacts with) ZNF148","CCDC17","activation","ZNF148"
"344907","interacts with","1","0.2586743","CCDC17 (interacts with) ZNF572","false","interacts with","CCDC17 (interacts with) ZNF572","CCDC17","activation","ZNF572"
"344910","interacts with","1","0.8141286","CCDC17 (interacts with) THBS3","false","interacts with","CCDC17 (interacts with) THBS3","CCDC17","activation","THBS3"
"344913","interacts with","1","0.2978757","CCDC17 (interacts with) DZIP1L","false","interacts with","CCDC17 (interacts with) DZIP1L","CCDC17","activation","DZIP1L"
"344916","interacts with","1","0.7841117","CCDC17 (interacts with) TM9SF2","false","interacts with","CCDC17 (interacts with) TM9SF2","CCDC17","activation","TM9SF2"
"344919","interacts with","1","0.8843228","CCDC17 (interacts with) DNAJC17","false","interacts with","CCDC17 (interacts with) DNAJC17","CCDC17","activation","DNAJC17"
"344922","interacts with","1","0.9941884","CCDC17 (interacts with) ABO","false","interacts with","CCDC17 (interacts with) ABO","CCDC17","activation","ABO"
"344925","interacts with","1","-0.008854577","CCDC17 (interacts with) MFAP1","false","interacts with","CCDC17 (interacts with) MFAP1","CCDC17","inhibition","MFAP1"
"344928","interacts with","1","-0.9502506","CDC5L (interacts with) TMTC4","false","interacts with","CDC5L (interacts with) TMTC4","CDC5L","inhibition","TMTC4"
"344931","interacts with","1","0.4436383","CEBPA (interacts with) SUMO4","false","interacts with","CEBPA (interacts with) SUMO4","CEBPA","activation","SUMO4"
"344934","interacts with","1","-0.01154615","CEBPA (interacts with) ASXL1","false","interacts with","CEBPA (interacts with) ASXL1","CEBPA","inhibition","ASXL1"
"344937","interacts with","1","0.9995946","CEBPA (interacts with) GPT","false","interacts with","CEBPA (interacts with) GPT","CEBPA","activation","GPT"
"344940","interacts with","1","0.5648846","CEBPA (interacts with) HHAT","false","interacts with","CEBPA (interacts with) HHAT","CEBPA","activation","HHAT"
"344943","interacts with","1","-0.9725428","CEBPA (interacts with) GIN1","false","interacts with","CEBPA (interacts with) GIN1","CEBPA","inhibition","GIN1"
"344946","interacts with","1","-0.04793163","CEBPA (interacts with) PHC1","false","interacts with","CEBPA (interacts with) PHC1","CEBPA","inhibition","PHC1"
"344949","interacts with","1","0.4650884","CEBPA (interacts with) WDR4","false","interacts with","CEBPA (interacts with) WDR4","CEBPA","activation","WDR4"
"344952","interacts with","1","0.8578256","CEBPA (interacts with) MUC12","false","interacts with","CEBPA (interacts with) MUC12","CEBPA","activation","MUC12"
"344955","interacts with","1","0.8325673","CEBPA (interacts with) DSCR9","false","interacts with","CEBPA (interacts with) DSCR9","CEBPA","activation","DSCR9"
"344958","interacts with","1","0.1273712","CEBPA (interacts with) WDR75","false","interacts with","CEBPA (interacts with) WDR75","CEBPA","activation","WDR75"
"344961","interacts with","1","-0.009089763","CEBPA (interacts with) SPINT2","false","interacts with","CEBPA (interacts with) SPINT2","CEBPA","inhibition","SPINT2"
"344964","interacts with","1","0.4971395","CEBPA (interacts with) POLR2J2","false","interacts with","CEBPA (interacts with) POLR2J2","CEBPA","activation","POLR2J2"
"344967","interacts with","1","0.1830063","CEBPA (interacts with) PTPRH","false","interacts with","CEBPA (interacts with) PTPRH","CEBPA","activation","PTPRH"
"344970","interacts with","1","-0.8995709","CEBPB (interacts with) NDUFA11","false","interacts with","CEBPB (interacts with) NDUFA11","CEBPB","inhibition","NDUFA11"
"344973","interacts with","1","-0.9348145","CEBPB (interacts with) CNNM2","false","interacts with","CEBPB (interacts with) CNNM2","CEBPB","inhibition","CNNM2"
"344976","interacts with","1","0.9560876","CEBPB (interacts with) LTBP3","false","interacts with","CEBPB (interacts with) LTBP3","CEBPB","activation","LTBP3"
"344979","interacts with","1","-0.9942325","CEBPB (interacts with) DHX36","false","interacts with","CEBPB (interacts with) DHX36","CEBPB","inhibition","DHX36"
"344982","interacts with","1","-0.2479932","CEBPB (interacts with) CLDN18","false","interacts with","CEBPB (interacts with) CLDN18","CEBPB","inhibition","CLDN18"
"344985","interacts with","1","-0.9093963","CEBPB (interacts with) MRPS5","false","interacts with","CEBPB (interacts with) MRPS5","CEBPB","inhibition","MRPS5"
"344988","interacts with","1","-0.1737112","CEBPB (interacts with) EPB41L3","false","interacts with","CEBPB (interacts with) EPB41L3","CEBPB","inhibition","EPB41L3"
"344991","interacts with","1","0.9992068","CEBPB (interacts with) LILRA1","false","interacts with","CEBPB (interacts with) LILRA1","CEBPB","activation","LILRA1"
"344994","interacts with","1","-0.9636397","CEBPB (interacts with) SKP2","false","interacts with","CEBPB (interacts with) SKP2","CEBPB","inhibition","SKP2"
"344997","interacts with","1","0.9993339","CEBPB (interacts with) UPRT","false","interacts with","CEBPB (interacts with) UPRT","CEBPB","activation","UPRT"
"345000","interacts with","1","0.7311387","CEBPB (interacts with) CHI3L2","false","interacts with","CEBPB (interacts with) CHI3L2","CEBPB","activation","CHI3L2"
"345003","interacts with","1","0.5344196","CEBPB (interacts with) SLFNL1","false","interacts with","CEBPB (interacts with) SLFNL1","CEBPB","activation","SLFNL1"
"345006","interacts with","1","-0.8705639","CEBPB (interacts with) RPS6KB1","false","interacts with","CEBPB (interacts with) RPS6KB1","CEBPB","inhibition","RPS6KB1"
"345009","interacts with","1","0.9788912","CEBPD (interacts with) CACNA1E","false","interacts with","CEBPD (interacts with) CACNA1E","CEBPD","activation","CACNA1E"
"345012","interacts with","1","0.9990509","CEBPD (interacts with) ALOX5AP","false","interacts with","CEBPD (interacts with) ALOX5AP","CEBPD","activation","ALOX5AP"
"345015","interacts with","1","0.9999026","CEBPD (interacts with) SIRPD","false","interacts with","CEBPD (interacts with) SIRPD","CEBPD","activation","SIRPD"
"345018","interacts with","1","0.9231952","CEBPD (interacts with) PI3","false","interacts with","CEBPD (interacts with) PI3","CEBPD","activation","PI3"
"345021","interacts with","1","0.987146","CEBPE (interacts with) MEGF9","false","interacts with","CEBPE (interacts with) MEGF9","CEBPE","activation","MEGF9"
"345024","interacts with","1","0.7787126","CEBPE (interacts with) PI3","false","interacts with","CEBPE (interacts with) PI3","CEBPE","activation","PI3"
"345027","interacts with","1","0.1166999","CEBPE (interacts with) CLC","false","interacts with","CEBPE (interacts with) CLC","CEBPE","activation","CLC"
"345030","interacts with","1","0.9996475","CEBPE (interacts with) BMX","false","interacts with","CEBPE (interacts with) BMX","CEBPE","activation","BMX"
"345033","interacts with","1","0.4275161","CEBPE (interacts with) SLC14A2","false","interacts with","CEBPE (interacts with) SLC14A2","CEBPE","activation","SLC14A2"
"345036","interacts with","1","0.5847276","CEBPE (interacts with) DPF3","false","interacts with","CEBPE (interacts with) DPF3","CEBPE","activation","DPF3"
"345039","interacts with","1","0.9233858","CEBPE (interacts with) GYPA","false","interacts with","CEBPE (interacts with) GYPA","CEBPE","activation","GYPA"
"345042","interacts with","1","-0.02214241","CEBPG (interacts with) ZNF737","false","interacts with","CEBPG (interacts with) ZNF737","CEBPG","inhibition","ZNF737"
"345045","interacts with","1","-0.9961463","CEBPZ (interacts with) SLC15A4","false","interacts with","CEBPZ (interacts with) SLC15A4","CEBPZ","inhibition","SLC15A4"
"345048","interacts with","1","-0.06258896","CEBPZ (interacts with) EXT1","false","interacts with","CEBPZ (interacts with) EXT1","CEBPZ","inhibition","EXT1"
"345051","interacts with","1","0.9728001","CEBPZ (interacts with) RHPN1","false","interacts with","CEBPZ (interacts with) RHPN1","CEBPZ","activation","RHPN1"
"345054","interacts with","1","0.9974231","CENPA (interacts with) SCNN1D","false","interacts with","CENPA (interacts with) SCNN1D","CENPA","activation","SCNN1D"
"345057","interacts with","1","0.8571771","CENPA (interacts with) GRIP1","false","interacts with","CENPA (interacts with) GRIP1","CENPA","activation","GRIP1"
"345060","interacts with","1","-0.1226046","CENPA (interacts with) EBPL","false","interacts with","CENPA (interacts with) EBPL","CENPA","inhibition","EBPL"
"345063","interacts with","1","0.6678763","CENPA (interacts with) GGCT","false","interacts with","CENPA (interacts with) GGCT","CENPA","activation","GGCT"
"345066","interacts with","1","-0.002669052","CENPA (interacts with) ATP1A1","false","interacts with","CENPA (interacts with) ATP1A1","CENPA","inhibition","ATP1A1"
"345069","interacts with","1","-0.8184149","CENPA (interacts with) TAF12","false","interacts with","CENPA (interacts with) TAF12","CENPA","inhibition","TAF12"
"345072","interacts with","1","-0.7608685","CENPA (interacts with) BTAF1","false","interacts with","CENPA (interacts with) BTAF1","CENPA","inhibition","BTAF1"
"345075","interacts with","1","0.1463756","CENPA (interacts with) UBA52","false","interacts with","CENPA (interacts with) UBA52","CENPA","activation","UBA52"
"345078","interacts with","1","0.8726797","CENPA (interacts with) MYO10","false","interacts with","CENPA (interacts with) MYO10","CENPA","activation","MYO10"
"345081","interacts with","1","0.9839976","CENPA (interacts with) NTRK2","false","interacts with","CENPA (interacts with) NTRK2","CENPA","activation","NTRK2"
"345084","interacts with","1","-0.9987931","CGGBP1 (interacts with) RAB3IP","false","interacts with","CGGBP1 (interacts with) RAB3IP","CGGBP1","inhibition","RAB3IP"
"345087","interacts with","1","-0.6452149","CGGBP1 (interacts with) LIMCH1","false","interacts with","CGGBP1 (interacts with) LIMCH1","CGGBP1","inhibition","LIMCH1"
"345090","interacts with","1","-0.08491043","CLOCK (interacts with) GALNT6","false","interacts with","CLOCK (interacts with) GALNT6","CLOCK","inhibition","GALNT6"
"345093","interacts with","1","-0.005196719","CPEB1 (interacts with) HOOK1","false","interacts with","CPEB1 (interacts with) HOOK1","CPEB1","inhibition","HOOK1"
"345096","interacts with","1","-0.04133217","CPEB1 (interacts with) NFIA","false","interacts with","CPEB1 (interacts with) NFIA","CPEB1","inhibition","NFIA"
"345099","interacts with","1","0.176715","CPEB1 (interacts with) NAV3","false","interacts with","CPEB1 (interacts with) NAV3","CPEB1","activation","NAV3"
"345102","interacts with","1","-0.01381753","CPEB1 (interacts with) F5","false","interacts with","CPEB1 (interacts with) F5","CPEB1","inhibition","F5"
"345105","interacts with","1","0.8960505","CREB1 (interacts with) TMEM141","false","interacts with","CREB1 (interacts with) TMEM141","CREB1","activation","TMEM141"
"345108","interacts with","1","0.4223863","CREB1 (interacts with) NFKB1","false","interacts with","CREB1 (interacts with) NFKB1","CREB1","activation","NFKB1"
