	2260553_BL	2283265_BL	2480485_BL	2151503_BL	2010157_BL	2150901_BL	2210551_BL	2292915_BL	2382431_BL	2498789_BL	2512641_BL	2583919_BL	2616045_BL	4235533_BL
PDCD1	0.00520751181390988	0.000104812322480995	0.000642199960454693	0.000126970593591364	0.00204296140249402	0.0319564949483002	0.00432269340407541	0.0250217074178664	0.00436966905398145	0.0226043314828664	0.00222198408617446	0.0203451496461811	0.000227593096613623	0.0572957423008105
PDCD2L	0.00479491155612646	0.000432203331958207	0.00198431349160989	0.00397594773668771	0.0215950287196702	0.0246666844295899	0.00427260820075153	0.0617776921129697	0.0101941310738768	0.0183583598595061	0.174488971335067	0.0090609103032577	0.0177397270718261	0.049275121570091
PDCD2	0.084210235823582	0.0319687792367891	0.22511560172263	0.0994301169144718	0.254835433089863	0.150543063735228	6.36220000797148	0.219072715000116	0.0542872614832773	12.0393603119584	2.27041927349705	0.33674005727353	0.216649009763538	0.647908397106108
PDCD4	7.23197826687399	2.73409842103693	2.09714062775952	0.769241038815369	1.1354703859114	2.66781635413223	45.3857477101099	0.104430589305213	0.368298739230839	147.024946769337	2.16468402180211	2.64816594405235	0.312561400303799	0.297287080526649
PDCD5	0.74311646013407	0.0162072934014696	0.124125393860097	0.0179447471309931	0.0234158410949558	0.215064786013725	0.0982864525200264	0.278250752570914	0.0345811537309747	10.5825658359405	0.12660674762591	0.347592627015914	0.257397974466401	0.0387779861649631
PDCD6IP	0.347392211792437	1.50495680260313	0.105155848864818	0.461731492283072	1.68119835975807	0.283745266574821	0.995656033661279	0.509351606744574	1.05597907982934	112.06487354102	1.12591095136686	0.198948047020278	0.169583881228224	0.911747479122219
PDCD6	0.224164589143049	0.0323147126519861	0.212422396794941	0.142131695392263	0.0224674199844695	0.132952773668508	4.56341002649555	0.153633372401195	0.123461399514894	0.00335222775837152	0.0720836844042853	0.335516449853671	0.370853598729477	0.106312051867254
PDCD7	0.488775135847119	0.0739900201642946	0.105930336368098	0.0660899100444363	0.00592060197186007	0.00870269319407316	0.0100257068435586	0.00502909703296889	0.0125198261382709	0.00048601527995961	0.0191752068384626	0.0122998795641865	0.357705987419341	0.0884671265691406
PDCL2	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00030738412945515
PDCL3	0.370595646409917	0.0848577898428688	0.147740719338638	0.302609721098485	0.305809669312398	0.0674634905558914	0.0471002856666633	0.103127404200385	0.00483710603158823	0.0819293877849002	0.373175718384698	0.0952247156537969	0.130890585182927	0.0447292511520231
PDCL	0.0225378387312236	1.8865195932338	1.19297439017819	0.103085696549826	0.339634694698631	0.00573109596483397	0.0431359941172992	0.0204088342551374	0.0324170690250368	0.00413507479908878	0.0502370803431722	0.172392823277526	0.0850469549487203	0.0193426970738604
PDC	0.00264751181222404	0.00058069555365356	0.000619266653004791	0.000159589512767944	0.00275047203490789	0.000380374444863094	0.000813310432557998	0.000236687161548256	0.0022490336163381	7.96463513673497e-05	8.91287795697076e-05	0.000897426225390962	0.00752516774101504	0.00123745222165699
PDE10A	0	0	0	0.00536582557122843	0	0.000416106605895465	0	0	0	0	0	0	5.59073566264784e-06	0
PDE11A	0.00616826463884895	0	0	0	0	0	0	0	0	0	0.000163431675908102	0.00017760323548407	0	4.44033884220528e-05
PDE12	0.33137874943983	0.0427146580018083	0.0775210717884008	0.852540473561916	0.267859859542194	0.464530890520781	0.256732478209203	0.142869679086205	21.4180017775279	1.45289440294934	0.27075020179371	0.526752503950528	0.0260982112649082	0.0624057823677798
PDE1A	5.30448298403565e-05	0.00023615978939572	0	0	0	0.00227868704465843	0	8.43033506327248e-05	0	2.98700175453698e-05	0.000723047138478833	0.000133114343213797	0.0131646216340766	6.67707416884073e-05
PDE1B	0.0116540238269543	0.032493779964385	0.0737658904644431	0.00367760903704119	1.28021698463876	0.298655713349138	0.016761821151468	0.032078752695659	0.0522174059444346	0.043503484291473	0.0498766984137852	0.0288635024101708	0.0171627748613946	0.0235827184811269
PDE1C	0.000121882466962313	0.000280666301162122	0.0146077032210917	0.0124664600234805	0	0.00766236840172049	0	0.00589536546148204	1.06692281884196e-05	9.26582534103673e-05	4.76913737937002e-06	0.0203385611909848	0	1.391348439371e-05
PDE2A	0.00074169567202739	0.000724020152998885	0.109062419142754	0.654518948280637	0.0122543701796828	0.0406304384947873	0.000920900556170218	0.00743333211721877	0.000240082941362095	0.000598283298483685	0.0176006940930147	0.0281218553542213	0.00997960564016732	0.000174601329146706
PDE3A	0.00235024788353784	0.00335451045073906	0.0189577267822534	0.111994345354912	1.54521130614187e-05	1.11846910002892	0.0570369834554868	0.000233201995875137	0.00106348933265328	1.8252840856617e-06	0.00161364894467038	0.00591301523573249	0.00985023856236002	0.00801103395012653
PDE3B	0.254275944960462	0.0383892150637101	0.21790970013163	1.42989747327589	6.80761113281493	5.8003527779204	1.60727659113966	0.276992574607152	0.0812918417635958	0.015719147744842	0.154303283868276	0.586891037954668	0.0849426392953818	0.213927972058288
PDE4A	0.0170827943055867	0.014945576167346	0.00722399958111304	0.0167816466732664	0.0185966880917995	0.0865712415621398	0.0300575390719971	0.012619046106178	0.0245953638607822	0.00968077183956959	0.000523843601395171	0.0133696802409323	0.0372682569829824	0.00466104466064166
PDE4B	0.154486285303082	0.0311692052953105	0.288671938774317	0.485972504320872	0.0587296510131258	0.663073618275506	0.390596202183074	0.206138150236306	0.0155400150104554	0.114436816604546	0.0235718667089195	0.366809361383611	0.0204484111258393	0.00592609197670412
PDE4C	8.14148783565958e-05	0.00113729674710133	0.00334544336339981	1.33429663765507e-05	6.57850275830789e-05	0.0016068414774566	0.000285208307683582	0.000110541086238104	5.32144926720298e-05	0	0	0	0.00025135163781213	4.91843569525603e-06
PDE4DIP	0.28631136580493	0.0512616548702387	3.65567798408428	0.127988662492978	1.58795516544067	2.10099432138121	0.173786928815196	0.243623015685739	0.141410425237509	0.0322873321794275	0.307743936190304	1.45209669921633	0.673272156469812	2.44676516193473
PDE4D	0.121037779929979	0.193795695541489	0.405307219879252	0.00937758764686794	0.156077486107048	0.111467023806673	0.185167299523747	0.0569723530099097	0.0290264183626132	0.014761900226871	0.0265485285528338	0.410217444287155	0.0989224956022938	0.483109157584057
PDE5A	0.00208100886731164	0.143629747232275	0.0456735863973118	0.00129887785058536	0.0427836742273971	0.1204432138361	0.0102870721957637	0.0246618522038788	0.00132478473103281	0.00746945089769215	0.00191528545306895	0.00442663602159415	0.022564766752257	0.0446651800997292
PDE6A	0.00258341146628582	0.00935172288125148	0.000302406183444972	8.38606761282325e-05	0.00159690085018045	0.00191317039824469	0.000213214663765773	0.000203337335693357	0.000174462761574768	0.00198329923383785	0.00119452008843182	0.00019780754172418	0.000108939809354106	0.0137053536093312
PDE6B	0.0889178293489992	0.010527163174558	1.09175417330772	0.000951520934152676	0.0691537105279698	0.0564557879601787	0.193082093750229	0.00301023608137122	0.0099490405645491	0.0535853486262492	0.0332154303264285	0.0640418817421369	0.029003455921732	0.652173804836416
PDE6C	0.00451107608451229	0.000864412173424135	0.0120181513863538	0.0262343740704323	0.000556561888217499	0.0442285169704186	0.00103162471027284	0.000311986100913774	0.00315161130592437	0.00162652558711952	0.0030725561225418	0.00180984136330726	0.0110602363216848	0.0263187553272244
PDE6D	0.0302957017334779	0.105307787551175	0.0052744614444011	0.0306618514396245	0.00190564920319354	0.00380385289356818	0.00338019991181591	0.00198989321059608	0.00377184393486979	0.0179534343722237	0.0174834103373811	0.0214392612682628	0.0123803254096378	0.00670209812260314
PDE6G	0.0282376849040673	0.000225413743835364	0.00655415916839714	0.0468874264308356	0.0113311320375853	0.0237219297842954	0.0135393768856309	0.00371089648354613	0.00186367381916101	0.00210039032315266	0.0858926505182987	0.0166652442792568	0.0214167665771457	0.00549058496179248
PDE6H	0.00921283801640908	0.00443046416649722	0.00184320509954758	0.0027936189660123	0.000160358321057926	0.00391332851488911	0.00270205669916955	0.00294090598969061	0.00456627133107022	0.0267424408589981	0.000393202419686684	0.00230725594109966	0.000679088698840361	0.00351218061142029
PDE7A	0.131813009296414	0.177562520770637	0.440251787598494	0.939921923368324	4.89532201026127	1.34168449373008	0.121905134342926	0.0164512522663716	0.162657019831741	0.321605414819173	0.215381256121478	0.847138059873949	0.0802890423704513	0.0274132197187728
PDE7B	0.0135513398104014	0.00679162109688043	0.00632976315049395	0.0696853299260262	0.000185500662255224	0.00810333334179553	0.00812799357386385	0.00400339177145796	0.00368072661454953	0.00362537429243139	0.00203139240091055	0.000570042881493584	0.000331137237015496	0.00419320720983449
PDE8A	0.0302892665941575	0.00455785577034009	0.00305234749826365	0.610960019381664	0.251196005541536	0.192916363835118	0.174567210261307	0.407655142129781	0.303668738068361	0.0265784829620701	0.0240494149283864	0.00590520953633689	0.0286280224433568	0.0627653672487923
PDE8B	0.018923506826856	0.00625576181830188	0.0130329130307943	0.11748962335778	0.991047798051073	0.0346026727729765	0.000773351843081078	0.0105027815747568	0.0111495727967633	0.00416586591051326	0.0040879593818771	0.00360614316098713	0.00328574802068313	0.011641049553668
PDE9A	0.0316254086478501	0.00251343499708817	0.00996253407480174	0.943855730846805	0.000931725868846353	0.0438122648949542	2.58549398021826e-06	0.0121787297646281	0.00065601020723376	0.0335108958992709	0.00790508265581326	0.000254621698224684	0.00571683028911608	0.000843291481507347
PDF	0.00203049330723437	0.022811296824044	0.00263190035603817	0	0.000108443873683367	0.0036464023311695	0.000130366564037409	1.14586558090707e-05	0.00910614128615617	0.00103661201766019	0.00020187861495499	0.00156896481493522	0.000391036059179376	0.00126087261043724
PDGFA	0.00532154051575524	0.0012920053812553	0.00024470400067968	0	0.000535992332381599	0.000212040678109584	0.000175117261049189	0.00812934769139537	0.00127264861057709	0.000703193060092467	0.00232703872155998	5.145126356541e-05	0.00484768876459843	0.000410977334762588
PDGFB	0.0048853321879186	0.000928366731211092	7.4051495086228e-05	0.00288324875384451	5.1037674795989e-05	0.00424592605593754	0.000296766446374759	0.000602825804418772	0.00532131975467648	0.00395732715605736	2.91518043849537e-05	0.000190279315005267	1.70426440393567e-05	0.000168615058899354
PDGFC	0.0381390398664574	0.0223169796572244	0.04085155502749	1.78941315838713	0.0346959907689367	1.58161141801939	0.00227768506654286	0.0299783481991283	0.211402369639888	0.00351011718659385	0.0504364594682999	0.0822414153877603	0.0295428352149941	0.0703094155777814
PDGFD	0.0073892691323339	0.00019159235304514	0	0.0191076534470313	0.00153800568750869	0.105384217020464	0.000124124669881736	0.0125105395998592	0.00276188523319733	0.0192588747906772	0.017493807365319	0.0294195002120109	0.0097401589998374	0.00433547558361585
PDGFRA	0.00495894678253107	0.000182788805294874	0.00030111464016934	0.0278900212387622	0.000391578835527594	0.0027565288154246	3.14688429219457e-05	0.00135808055076097	6.11082095627971e-05	0.000106878669765402	0.00637620888582707	0.000394859634074244	0.00465875617683334	0.00874699182713686
PDGFRB	0.0286450558311432	0.000337668639499977	0.00828863195314858	0.0951094718314595	0.000214002435721599	0.206564302621361	0.000474220350521997	0.0128487865077034	0.00294454844304029	0.0024737527612745	0.227519896734105	0.00552340513410383	0.0299618578570448	0.00401219811580305
PDGFRL	0	0	0	0	0	0	5.93755281091162e-06	0	0	0	0	8.82167540438673e-05	2.29740831836678e-05	0
PDHA1	0.827077335119113	0.259284028411082	0.0875310923051545	1.92762904800108	0.140978706703001	2.09969992962948	0.749612120402986	0.973242528168623	0.0452623613700449	0.0623058657008592	1.76222479403802	0.297232436915317	0.818257732223085	0.953106685048389
PDHA2	0	2.53143142198654e-05	0	0	0	0	0	0	0	0	0	0	0	0
PDHB	0.511852283696648	0.0479127993110112	0.586865015199225	1.72727740822113	0.0512514636569262	0.530379004092228	0.211114980627665	0.0166638012406008	0.0473293986826923	0.0577652889928955	0.0564766760008298	0.00898622819466261	0.0363141404494867	0.201596100124525
PDHX	0.200551716763555	0.0445510029141419	0.247379395791568	0.0937285656522928	0.0237819696370902	1.66310614111546	1.892792669077	0.00829158997558771	0.0651885750897546	0.140642911538583	0.0390388563713214	0.0849682176207271	0.0901605102248995	0.159764270817564
PDIA2	0.0064774006169511	0.000441399194088371	0.000296140249805551	0	4.86003783620891e-05	0.0657497634735569	0.000258884520231877	0.00135209215420552	0.000625756399958046	0.0317155811839669	0.000713802141998129	0.0004030953285952	0.000364547935837365	0.00281552908366815
PDIA3	0.643358819089275	13.7998962415141	0.812938796665159	9.84214598234953	0.301812820229903	5.06527606159817	0.66331281042643	1.65461132634044	0.190834709024935	32.0973599385019	0.40897524065565	0.587317930490671	0.107389951360676	3.65918048686434
PDIA4	0.29671267397205	0.123634929636271	0.29884803895375	0.383405559515495	0.0556230205991752	1.84141421337087	0.100258940780406	0.950562519174884	0.266450726300498	1.07792015597784	0.122415955101393	0.0912429395181127	0.0816700892456865	0.0235323949582326
PDIA5	0.00686380439102362	0.00826112678693442	0.00534378731822959	0.0513553466947581	0.0106899333611595	0.637031197266876	0.0820114591571361	0.00787759597553032	0.0113586193777525	0.113417569141859	0.125723113709378	0.0147871579972835	0.13293279108181	0.0987654750828299
PDIA6	0.18253457363219	0.0184084083914486	0.401461150989136	0.401110185214765	0.00856258203391722	1.42717154538395	1.33770460808952	0.117431128684482	0.391734950677188	1.16718185572369	0.648035622150291	0.257729475344043	4.42083185073023	0.0707668097799394
PDIK1L	0.0157496154735197	0.159896839031194	0.00148444098556572	0.0983733608658676	0.00239043101071065	0.299106190976909	0.0119356193960885	0.00403575455505592	0.00614809539065322	0.0685360794534157	0.0413975741366223	0.00622654894366045	0.228690290622956	0.00361942091912203
PDILT	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PDK1	0.261490942374841	1.97790402711234	0.0612163286837719	1.20720358464567	0.306747840788239	0.177435119637384	0.0245940568971207	0.143410680793204	0.709217760472279	3.79351423774858	0.029286560824463	0.630675759747993	0.235118457424841	0.0544379196350872
PDK2	0.0665249997426024	0.0808792703063616	0.0481337829097391	1.61370253145967	0.293895856424759	0.01653726653711	0.0494805933675358	0.0878663423170697	0.00882642475775959	2.05612432319631	0.0180034236749156	0.0761148282923888	1.07118899549527	0.0424557831332714
PDK3	0.0245433939199817	0.0455400527714221	0.0142891838541584	0.165223730854429	0.00497709507515932	0.0535330878107393	0.0177374557036305	0.0199986151500036	0.0218717072269745	2.5119660082059	0.0151175978990355	0.0179363024002033	0.0979974146795079	0.0175916046098987
PDK4	5.55635769674306e-05	0.000713389438350284	5.55449653017323e-05	0.00167273009932912	0.00354746675269377	0.00174469867304403	0.0020540812444356	0.0173232422581186	0.000401440544090172	0.0743859083033496	0.000283341477624475	0.00180788983577986	0.0566512053600827	0.000682004553091721
PDLIM1	3.9146944966758	0.860567989253923	0.172022455548038	1.51455361010773	0.000337219940056554	0.0713273527196722	0.028207707606667	0.1783245728424	0.0118535580070777	0.211083356096408	0.339990820923527	0.0582089980482278	0.13063220180946	0.107547499199782
PDLIM2	0.317792535074933	0.205840681337917	0.0259179837924444	0.0131297232660475	0.0448783208112828	0.0237410985971971	0.0352860906132443	0.226096568340383	0.0588976072174517	0.422092527119903	0.200827629101875	0.0102634365502423	0.021531368719049	0.0736951096672791
PDLIM3	0	0.000388243676407834	0	0	0.000478527882870181	0	0	7.82079864215403e-05	3.11989694656464e-05	0.000174262639968141	0.000592887704784333	8.66699412872856e-06	0	0.00391914765055316
PDLIM4	6.48785983340982e-05	0.00209925541581552	3.68416761228575e-05	0	0	0.000183317926527011	3.79501146272608e-05	0.00150616897631911	0.000129137990393612	0.000366511932090671	0.0108206243667333	0.00103851541641207	0.175408396686901	0.00738262969491654
PDLIM5	0.302230379390642	0.0107230085258211	0.0654664492218826	0.0467452882425949	0.0169265504639345	0.080185126252026	0.00735911404505895	0.485082137304163	0.051596834620245	0.720624479599674	0.0861499998298739	0.0140610562605312	0.0619862750872429	0.0662401917871593
PDLIM7	0.0702587332376556	0.0113358468398111	0.0078388968909232	0.0123384146430791	0.00961797271957923	0.00353954976164994	0.0472354006644877	0.0119811803630326	0.0177390487951272	0.181271959826154	0.0645320564522906	0.00322889180782461	0.309234883537524	0.0406274870966279
PDP1	0.125887320196324	0.0703658802410044	0.0288260401247675	0.0516733006838024	0.0428472264542677	0.0211078031495488	0.0439307682849298	0.261813545694773	0.37588217094196	0.422469342494955	0.0805923155647851	0.0938415283086835	0.0841938254645778	0.120801745489643
