	2410163_BL	2450523_BL	2463247_BL	2247707_BL	2620771_BL	2430935_BL	2264225_BL	2297941_BL	2263055_BL	2150901_BL	2370233_BL	2502699_BL	2512641_BL	4128869_BL	4235533_BL	4259035_BL
ABRA	0.00396787809325873	0.000959626965114478	0.00120561558558715	5.69219352562224e-05	9.40414761171394e-05	2.99423526992155e-05	0.00308667181250135	0.0119212661086613	0.00133748732190262	0.00726563398140155	0.000125372436542556	0.00181147172832421	0.000312039432626105	0.00170249227663455	0.00287198821954753	0.00146354452651419
ABR	0.74521057775702	0.186934531469607	0.415715161263104	0.572806660708192	0.248744767986076	0.0150976503840732	0.198907353532719	1.33980482560566	0.31653866618362	0.0753943522609717	0.133038624126534	0.0456606369885955	0.110556422928668	0.385628452824216	0.17230466608127	0.936433185851172
ABT1	0.354701418688622	0.00333647877378546	0.00248942995156497	0.00239466685916072	0.0235566310698778	0.0156804015740181	0.00467070831036331	0.0493790622320378	0.0474359339026867	0.0486084159223335	0.0796323085678312	0.0398759210429933	0.00992116752809351	0.0238303286137276	0.016431165334264	0.0553886132880495
ABTB1	0.0293163239881231	0.0768074259357171	0.506140161758873	0.433479783289956	0.248376053461079	3.47142016888341	0.199305918096198	0.234983601352913	0.0282778101361324	0.227121621766989	1.58312992265694	0.148447925064393	0.305508555357462	0.104070045871284	0.0256140667824963	0.804654535538298
ABTB2	0.0113165856576963	0.00257734593437792	0.00199324852489725	0.00616253449331112	0.00744420246018316	0.00116268657540456	0.034669058935295	0.029377336493946	0.0390193174752218	0.0655391499646752	0.543245454173118	0.0129846990708395	0.0680627741527455	0.00698324746426638	0.0320576020183681	0.176308558970443
ACAA1	0.0726056707407668	0.0534083380122838	0.0937420995518866	0.044065409222303	0.360107365495123	0.445880334078513	0.0569380112962544	0.0195724681899846	0.04949680492745	0.171264486353378	0.165837848132063	0.0996296999653555	0.0430428247714172	0.0481411288491842	0.257250768105893	0.232038566212923
ACAA2	0.0298709582782095	0.033840063330502	0.151874383342447	0.0326379394441147	0.0244365510286135	0.307230437409942	0.113136610448215	0.18085904659082	0.00672129380317508	0.0227859063878966	0.216150457916579	0.846696885032297	0.0168419482033216	0.0329039428324779	0.168609610203128	0.0654893264285755
ACACA	0.414282008094519	0.0960096079703754	0.01890668500249	0.17302492282686	1.29489250449465	0.23157076505068	0.103738596341014	3.66222793827245	1.01468818963444	0.113138784347857	0.321998431597745	2.75289658637332	0.0937099007237332	2.62157131483895	1.1312070925762	0.764099372534242
ACACB	0.0357254943302917	0.0133435605993063	0.0493857418908585	0.144558393974276	0.367305366957195	1.36632078939999	0.580716300077373	0.35315109132939	0.0722642283946198	1.57392609942292	0.037018913256688	0.0237968671574368	0.0147790890639186	0.0290292401854723	0.770452248037768	0.169468900000562
ACAD10	0.0383968583548669	0.135517740651172	0.154728940279809	0.0673581614486528	0.178488784207273	0.0640289953085611	0.295918867675944	1.272865575324	0.089163237262352	2.29420398631394	0.872744495576156	0.0473394342268902	0.631054603681388	0.0548033670867072	0.351673815535107	0.174764131759545
ACAD11	0.00283556887705409	0.108106793715974	0.184504630940257	0.0688337604942092	0.0977587229336796	0.0235875711641257	0.588915085040589	0.0238510893754981	0.00469057983680403	0.509678526516221	0.557105877303618	0.0177435289589305	0.172321088154452	0.00655304920945434	0.00790323994528025	0.140995414720189
ACAD8	0.0041975963137559	0.504790625714944	0.0990298510041744	0.194838164425043	0.27421072709222	0.230042441124823	0.0345943080766571	0.824043161302873	0.248679321372574	0.0690775941263019	0.0587566645093761	0.00500876989989796	0.233588260425445	0.0174595654069517	0.100226958782216	0.145134832212657
ACAD9	0.214591671153885	0.0637505180372323	2.44942046596831	0.220283280465586	0.553349757476364	2.12596786054658	0.402657845680374	0.460820377537048	0.171357368217412	0.972976224561037	0.160943596603926	0.0946470931131619	1.7123756000239	0.114528546680184	1.03410657256447	0.415395371469192
ACADL	0.00115391485472984	0.00165500106583688	0.000355360992007518	0	0	0	0	0	0	0	0	0.000738036087005165	0	1.36254634212394e-05	0	0
ACADM	0.0602717749895253	0.824946605918382	0.249310024904577	0.0068387302019724	0.597944197894955	0.0309314631217112	1.49577536975184	0.103323056570102	0.0364632307247087	0.46459383548452	0.185766508065541	0.772603019412013	0.311068455569303	0.127330630878467	0.219110211599431	0.307344350567979
ACADSB	0.0231621771410821	0.352117834325471	0.0377696543757775	0.0352848737738226	0.0307478558685973	0.128237932239219	0.00238404941528627	0.123315608945612	0.00942416000233034	0.179731157580721	0.0308211897329799	0.142586962584909	0.00397898314725217	0.0154404018133579	0.237769200502946	0.0314618749219661
ACADS	0.115171094225887	0.223758669912666	0.0748477496308416	0.0996601857144332	0.103482949758255	0.347603978733329	0.00839334505693181	0.0825575311372341	0.00751596074633967	0.0194688774259173	0.0556285758180196	0.0494599414799977	0.00784091341708539	0.279904234257753	0.0406380225206606	0.188732639959203
ACADVL	0.0807931550988621	0.258259098089926	2.53285963497241	0.082461593911597	1.82120907993566	1.36227377099426	0.149359267396472	6.19520528462812	0.410681458718396	0.970300492510654	0.752304930479127	0.902954966459733	0.335618955183611	4.68488118619786	0.837593724682197	2.32928490199197
ACAN	0.000157774305969161	0.000806431530422547	0.000691754569828692	5.65251478599472e-05	0.000123104518213334	0.000454510639522038	0.000194315444927842	0.00285208256629317	0	0.00372024093483772	0.00144538081237102	0.0133601829468724	0.00153401347997018	1.01173928286328e-05	0.00858213369918796	0
ACAP1	0.785257644984205	0.164402366316623	1.2164128030163	0.204050903958479	0.637167076014649	2.8928883564227	0.19838062267456	2.84300531828754	0.251999635044933	0.343342238425662	1.61482768191238	0.0824405512861815	1.54393841339433	0.0496163971708323	8.48846786357931	1.57786229427521
ACAP2	0.220589688611456	0.11482269577884	0.624440578118606	0.284590354791244	0.297477128689802	0.423537916975013	0.138634210526436	0.395042997283508	0.762853252992653	0.501336459409615	0.658215598386049	0.0715489374333401	0.376076464326536	0.0778205566990176	0.320401293729795	1.05713858328333
ACAP3	0.0360665805984488	0.0400202213707065	0.237746598938136	0.0754891477377897	0.0386631271729921	0.0348085092071074	0.237154346811992	2.3838848605982	0.0423162508979404	0.0726680190077599	0.0437064985985175	0.00448913265882086	0.211789703404576	0.0094649270731965	0.022157267938483	0.316251985004724
ACAT1	0.103934426647918	0.0344230314926087	0.0247527286061794	0.105791221333916	0.160530819504043	0.0184911202575218	0.0119540655504339	0.178075889321238	1.14137240769046	0.0554737922854588	0.0229269018883747	0.067899750095435	0.104000208647486	0.0405494018354866	0.0066865713664358	0.138392138520793
ACAT2	0.0508271860847426	0.0179187717948125	0.108741122925478	0.141223858989001	0.00285439012568306	0.445362287973608	0.15175843533037	0.0673279516987935	0.0630956137858189	0.0338940206948152	0.0366058336862753	0.00825743229132783	0.0176637999364033	0.107234855466636	0.00979010852250884	0.109042644334978
ACBD3	0.0938614903744136	0.0632726140155408	0.504368721384063	0.0129036657203198	0.069659965947502	0.892160876241721	0.0202815162927473	0.71610293241251	0.0703198945140049	0.0759723689932694	0.0297661526755337	0.364739284625944	0.243453495832662	0.12834704350615	0.0291128989730015	0.17870545003646
ACBD4	0.0264194994302427	0.0845802303728856	0.0468980704946219	0.0601186131022183	0.354567494680201	0.0373979432194902	0.00957497056756595	0.0225358657832788	0.0264169252335336	0.0240915034095589	0.0222612498202033	0.02520905224668	0.0506973418919602	0.0788054292401024	0.0077478933764075	0.114639686071376
ACBD5	0.514928932700258	0.301960895550544	0.214436097099294	0.148913200346693	0.171238793960467	0.0751143614030648	0.857589921345752	0.0788951488354412	0.248573656650761	0.544343496269539	1.38741363270002	0.755722045527618	0.182542999307107	0.104426157564173	0.0289370706282756	0.354500322590803
ACBD6	0.0052657413973268	0.44792792154603	0.0664936687174048	0.0207066805297685	0.108839871836234	0.00664933860648131	0.0679586620200353	0.412928623073015	0.386550428626198	1.09504959936347	0.238448033700008	0.957982869251319	0.176324581919807	0.017054592842401	0.0314878926679722	0.192935632305869
ACBD7	0.00069995816105172	0.000648979207260012	0.000594479813332074	0.000199313375490377	0.000987352919460814	0.00012656375263503	0.000335364219041103	0.00138318335724671	0.00255475716169695	0.0325107292006172	0.0208910697664701	0.00411428706170978	0.00464625495200147	0.00243951072604959	0.000614294565239241	0.000537611680250591
ACCSL	0	0	1.37289926055421e-05	2.5330508755466e-06	0	0.000292408702510239	0.000287535366608262	9.24289634432808e-05	0	0	0	5.21430223195126e-05	0	0	0.000182809350241922	0.00369366609377531
ACCS	0.00986652299173495	0.0987773499874917	0.00760739798670484	0.45336760327393	0.127785690976802	0.0329936147421623	0.057806912982191	0.0510679028858806	0.00476620952456272	0.125023360575615	0.123394300927994	0.0288848142857948	0.0549038765012626	0.00625639798758341	0.123988547178811	0.35672663112436
ACD	0.0196493514153441	0.142771241891108	0.0618546342326025	0.215333462375638	0.0272220855178292	0.195998188459894	0.0132094149859485	0.05763654140986	0.0107661006463294	0.0128174846457665	0.236732580220151	0.0346492081250356	0.17431422294459	0.0253296614157799	0.0503344522572489	0.115982043677885
ACE2	3.42506416440632e-05	0.000476769204418873	1.63542770174121e-05	0.00178271523661022	0	4.27765504431193e-05	0.0001307178697501	0	0.00345459028455417	0	0	2.83316393451258e-05	0	9.01432962302707e-06	3.82620820827024e-05	0.000649093706580312
ACER1	1.23487006756994e-05	3.6960550385337e-05	0	0.000390057972559012	0	0	0.000374622070819602	0.000962109613668852	0	0.000194258054846816	2.44606454752571e-05	9.9381859967204e-05	1.48615516618453e-06	0.00031095404434442	0.000263313893209891	0.00010661952120246
ACER2	0.00087436585344474	0.00507669274068283	0.0288461313673646	0.00592860549899409	0.00270912929053729	0.0318525566508731	0.000963727001160928	0.0155246994197024	0.0179545737672191	0.00288706950483654	0.000204764437534197	0.00644938731583935	0.00405683155995808	0.000994097894424995	0.00224593147300426	0.0211106651980871
ACER3	0.00425776324576731	0.00646922657430372	0.158133797966971	0.0895854438526999	0.0167122195696179	0.0677821021060797	0.0315641732467411	0.0862040554825186	0.186239667253274	0.00830979760943017	0.00197415961477686	0.0596152440345094	0.00180344454248826	0.027561860975841	0.00556269657775846	0.0665472913498331
ACE	0.0208475714637951	0.00127262762112576	0.104698860729098	0.236127035105066	0.00935271378596469	0.00492726800962998	0.282815615153627	0.0104601305428313	0.568819317879959	0.0531840786125638	0.000274734147302842	0.00806553784636159	0.0374359013782416	0.0316599967519075	0.0141231485493216	0.108626244523933
ACHE	2.68988154208833e-06	0.00593036057672443	0.00413917055774314	0.0163065683942168	9.81645600071687e-05	0.00960622793910104	0.00333857021369588	0.00107896055363927	0.0439328106980868	0.0013232996506439	0.00677233087495716	0.113733262035028	0.00480251434680107	0.0907843550868452	0.000823907291747032	0.0283761643431822
ACIN1	0.416261793190853	0.0653778116485716	0.356159155575899	25.4921895366956	0.21579040309424	10.1267924416196	0.527623276007073	4.45124150034171	2.44752879309506	0.513462890571105	0.639116387726785	1.55076755018089	0.224365458799535	0.962142325232544	2.35273547096849	1.66424126010831
ACLY	3.00209986124353	0.618134763885371	0.118983123982348	7.03463180305188	0.245974534677076	0.585720632306448	1.74975441783675	4.10645860360939	1.90823206192441	0.371975739071314	0.24081030852293	1.2002445769576	0.134932517043088	0.752167217234105	1.14446713641728	1.30453684662991
ACMSD	0.000259115969093873	7.78024042881086e-05	0.00175646534607301	3.52286916825747e-05	0.000552896916825257	0.00661558631535965	0.000656789960698437	0.000607075526211675	0.00174119710177578	0.000404376811843157	0.000349114771436506	0.00160376608854759	0.00147679187161412	0.00224460698526249	0.00272401246273276	0.0025537959636081
ACO1	0.712392688076009	0.261166644566313	0.0141828255397338	0.249328061835503	0.0500604423053983	0.158016543370391	0.0303324351420918	0.0148110075968475	0.141878321455204	0.0369484775002853	0.0305852260335909	0.182773725964193	0.010150472406044	0.409183323461246	0.044760513908501	0.141502428034508
ACO2	0.477250626846009	0.698292951301118	0.0520300061438333	0.400259797912418	0.234833622127434	1.08709519760533	0.00550108816984416	2.10740874221801	4.11724198390842	0.173783480889419	0.0632136135661957	0.599558657659287	0.231182371348633	1.87999265905696	0.315297408596211	0.801209484239891
ACOT11	0.0338522504914442	0.278104213061252	0.295036059349651	0.0448742896698907	0.0774039294598716	0.00188501340259444	0.000852154854545207	0.0939974617741097	0.750835115525089	0.0142417669920122	0.00805962431011529	0.0987925382092383	0.0544707119542361	0.0519374546414688	0.352842159756096	0.0460247817421204
ACOT12	0.000146515784001727	0.00141588398387046	6.14966011640301e-05	0	0.000408268186070369	8.24424115901438e-05	0.000553588930835012	0.00266514068279917	0.00631919378024178	0.00262407127424462	2.75327715686224e-05	7.62598124924598e-05	0.00141699718311148	0.000250614200942068	0.00578968452920549	0.00266548803006151
ACOT13	0.0203208817601164	0.0146240086182305	0.0108417127613427	0.0257689971897338	0.00817938021315903	0.0768327343814955	0.0148372837821336	0.0360819046286659	0.321704410630489	0.00465397443889206	0.0298623747590443	0.0248560431567789	0.00431003309863075	0.137741954753919	0.0561230352850372	0.0260151631734002
ACOT1	0.0324341879397989	0.0216102298486302	0.00383171108286352	0.000142829825102328	0.0272524279057291	0.026159715015868	0.155028102503965	0.0996352593723386	0.167171399095486	0.00736915530461659	0.0144094968969869	0.0156534350425496	0.0235373449828393	0.00846991237282257	0.147464048765903	0.0467017457933188
ACOT2	0.0974444144998197	0.0159640025501892	0.0162050241309917	0.00609265713708235	0.0420754326826793	0.00579295426870437	0.0068984574387154	0.20378075682326	0.5137446756196	0.0103165222600254	0.0341729826888746	0.0276158366495778	0.13518606223342	0.101087090850977	0.0857576697949222	0.0668849828877721
ACOT4	0.0275425970209718	0.0149275644288563	0.00427975804680346	0.000211263446384951	0.00048730199001369	0.000585028486207975	0.00216592613091118	0.0229612120364237	0.001486672751997	0.000414327561386735	0.00415213994216168	0.00118141082256858	0.0223982811370545	0.000197077268450403	0.0015560419228373	0.00460668294693398
ACOT6	0.00127234125015365	0.00138408567892162	7.61871811238543e-05	9.77079825152935e-06	0	0.000686569265038185	0	0.00104464750199294	0	0	2.23924018939217e-05	0	0.000162616039238765	0.000303527568613261	2.23811481183623e-05	0
ACOT7	0.70453542538473	0.0613304704982051	0.0155782975498878	0.00332322137584866	0.0748462089811178	0.0719723401542242	0.678182996198072	0.0327628083890713	0.14756157291117	0.0741320954540417	0.0383563618827477	0.0841277618009624	0.0438097614901679	0.106938493015897	0.0462971939486677	0.112185028953964
ACOT8	0.0277895378832239	0.00773156174592228	0.0273717841539165	0.00740080348326744	0.0395265145108275	0.00857590564514317	0.0105320309128	0.477261012703196	0.430680539863592	0.0595548349362545	0.0130956436044555	0.00164285711870465	0.0116144165834231	0.00501164128943038	0.00567229668268093	0.0367463314139152
ACOT9	0.0940862666311309	0.0769008542148013	0.0504439549245935	0.370584718949792	0.109705663511947	0.0565416934480334	0.125813957395549	0.674579267390013	0.555697251041399	0.489609717711145	0.00214567558913385	0.0261319396935293	0.0267116523646976	0.0589653982074614	0.0160840392821669	0.0706393762583729
ACOX1	2.21173428894047	1.95425636951903	0.260847394256769	3.9414604265045	0.0627739410565798	0.366502996815057	0.787522371797077	0.658287526907347	2.25905302887905	1.10749459010966	0.0194393901543362	0.0939494027673655	0.55564737604234	0.0892704578666399	1.22653585285274	0.984564153248302
ACOX2	0.000272313447089746	0.000163370253516747	0.00167749116079564	0.000200931993888689	0	0.00790216757564284	0.000225148774944283	0.013598220480596	0.0347451166210457	0.00275386424393202	1.42485073917174e-05	0.000876638942560384	0.00178814442527311	6.47736877031847e-05	0.0015046001101345	0.000324546853290155
ACOX3	0.0696446051700846	0.138279440365266	0.0692812842092069	0.0492610272664889	0.0414069863105036	0.0668746152883344	0.0334200842199424	0.121985166823773	0.306501564478509	0.395965452223047	0.0439543050458095	0.0481143797590363	0.105033161154652	0.0410911076992935	0.00880223813368301	0.102478116868243
